shipment_id,tracking_number,order_id,customer_id,customer_name,shipment_type,carrier,status,origin_city,origin_country,destination_city,destination_country,package_weight_kg,package_dimensions_cm,declared_value_eur,shipping_cost_eur,insurance_cost_eur,pickup_date,estimated_delivery_date,actual_delivery_date,warehouse_id,driver_id,distance_km,delivery_attempts,signature_required,customer_satisfaction_score,delay_reason,damage_reported,claim_filed,claim_amount_eur,co2_emissions_kg,is_international,created_at
SHP-202339886,TRK128412761060,ORD-9386471,CUST-415123,Paul Boateng,Next Day,FedEx,Lost,Nuremberg,Germany,Zurich,FR,30.58,71x73x54,4961.48,18.43,0.0,02/24/2025,15/02/2023,2022-10-25,WH-DRS,DRV-4096,1391,3,False,,Incorrect Address,True,False,2576.41,55.45,True,2023-07-03 10:18:00
SHP-202339887,TRK161471253146,ORD-3721185,CUST-705581,Mia Boateng,International,Hermes,Delivered,Stuttgart,Deutschland,Frankfurt,PL,31.5,82x89x26,1366.85,78.41,0.0,2023-12-04,2022-09-09,2025-02-17,WH-MUC,DRV-7542,264,2,False,,Weather,True,False,0.0,45.54,False,2023-07-06 10:03:00
SHP-202339888,TRK481113956894,ORD-4385790,CUST-602922,Lukas Weber,Standard,UPS,Attempted,Bremen,Germany,Leipzig,Germany,44.18,77x33x60,743.0,62.45,N/A,2023-07-25,2024-10-09,2022-06-02,WH-DRS,DRV-5329,601,4,True,2.0,Customs Delay,True,True,0.0,12.13,False,2023-01-27 12:27:00
SHP-202339889,TRK134243622497,ORD-1855544,CUST-281714,Petra Agyeman,Same Day,Hermes,Out for Delivery,Dortmund,Deutschland,Essen,Austria,20.28,93x64x39,4521.33,89.24,0.17,2025-02-14,13-08-2025,2022-12-15,WH-HAM,DRV-7684,286,4,True,,Vehicle Breakdown,False,False,0.0,55.44,False,2023-01-18 21:39:00
SHP-202339890,TRK689449556359,ORD-7118807,CUST-791144,Max Bauer,Same Day,FedEx,Pending,Stuttgart,GERMANY,Nuremberg,Poland,12.23,81x33x16,4042.98,56.0,0.0,07 Dec 2025,25/11/2022,2024-09-16,WH-HAM,DRV-7561,666,2,False,,Customs Delay,False,True,0.0,75.71,False,2023-10-22 00:44:00
SHP-202339891,TRK300032179619,ORD-1016287,CUST-700754,Mia Klein,Next Day,GLS,Failed,Berlin,Germany,Paris,AT,31.47,133x23x24,3396.44,31.58,0.0,2025-05-24,2025-01-27,2024-06-26,WH-HAM,DRV-3808,93,5,True,,Customs Delay,True,True,0.0,65.54,False,2023-03-05 23:46:00
SHP-202339892,TRK890329575960,ORD-2242306,CUST-222944,Lisa Boateng,Freight,Amazon Logistics,Out for Delivery,Nuremberg,GERMANY,Zurich,Poland,9.84,133x86x36,1719.5,84.42,10.7,2025-06-04,2023-08-02,2024-09-20,WH-FRA,DRV-2635,1247,3,False,,Recipient Not Available,False,False,0.0,83.21,False,2023-12-13 01:47:00
SHP-202339893,TRK304549998011,ORD-4793474,CUST-750424,Leon Sowah,International,DPD,Out for Delivery,Essen,DE,Duisburg,GERMANY,14.16,17x81x75,605.85,33.72,0.0,2024-04-28,2022-10-13,2022-11-11,WH-MUC,DRV-5085,1451,4,False,3.0,,True,True,0.0,21.97,False,2023-02-10 19:52:00
SHP-202339894,TRK608684217948,ORD-4509750,CUST-411550,Thomas Wolf,Next Day,Amazon Logistics,Attempted,Munich,Germany,Leipzig,PL,30.24,68x53x80,3378.51,71.76,0.0,2024-10-29,2024-12-03,2024-11-08,WH-BER,DRV-3657,1384,5,False,,,True,True,0.0,10.09,False,2023-01-07 14:45:00
SHP-202339895,TRK433817148844,ORD-7006941,CUST-701876,Anna Boateng,Standard,FedEx,Attempted,Dortmund,GERMANY,Stuttgart,Germany,33.0,133x89x20,4841.03,20.99,0.0,12/26/2024,2024-09-09,2023-12-12,WH-MUC,DRV-8358,747,1,True,2.0,Weather,True,True,2716.46,80.77,True,2023-06-07 09:58:00
SHP-202339896,TRK593749489740,ORD-8014163,CUST-213064,Thomas Boateng,Express,GLS,Returned,Stuttgart,GERMANY,Bremen,CH,25.71,15x80x10,1664.33,34.51,24.39,2022-07-05,2023-10-28,2024-01-14,WH-CGN,DRV-9523,1169,4,True,3.0,Vehicle Breakdown,False,True,0.0,50.9,True,2023-06-24 12:40:00
SHP-202339897,TRK495921075153,ORD-8916805,CUST-414271,Lukas Osei,Freight,Amazon Logistics,Delivered,Cologne,Germany,Duisburg,FR,24.83,123x30x32,1025.46,8.67,24.01,2023-10-30,2025-03-08,2024-09-23,WH-HAM,DRV-5583,227,3,True,,Recipient Not Available,True,True,0.0,92.18,True,2023-04-14 17:53:00
SHP-202339898,TRK596951638175,ORD-6912583,CUST-850586,Felix Becker,Next Day,DB Schenker,DELIVERED,Dresden,DE,Cologne,GERMANY,2.23,99x99x65,2776.44,20.66,0.0,10/05/2024,2024-09-21,2024-12-29,WH-BER,DRV-6576,466,1,True,3.0,,False,True,0.0,42.15,True,2023-06-03 14:11:00
SHP-202339899,TRK950002242425,ORD-3015443,CUST-898726,Mia Bauer,Same Day,Deutsche Post,delivered,Hanover,Deutschland,Amsterdam,France,16.81,78x83x25,199.91,43.03,0.0,2022-06-09,07/15/2025,2024-03-26,WH-CGN,DRV-8288,1263,4,False,5.0,Traffic,False,False,0.0,0.44,True,2023-10-20 23:28:00
SHP-202339900,TRK171736320226,ORD-5563770,CUST-467339,Leon Becker,International,UPS,Returned,Dusseldorf,Germany,Berlin,AT,40.92,143x67x68,2464.46,63.82,0.0,2023-01-28,2023-09-12,2022-11-14,WH-HAM,DRV-6348,396,1,False,,,True,False,0.0,37.53,False,2023-03-22 02:07:00
SHP-202339901,TRK845520400359,ORD-7713660,CUST-547109,Emma Fischer,Next Day,GLS,Attempted,Bremen,Germany,Bremen,Austria,15.68,27x99x77,3726.13,88.97,0.0,2022-07-01,2025-03-27,2025-03-02,WH-CGN,DRV-6889,226,5,True,,Strike,False,True,0.0,68.14,False,2023-10-17 12:38:00
SHP-202339902,TRK246212955525,ORD-3103082,CUST-793092,Thomas Becker,Same Day,DPD,Out for Delivery,Berlin,Germany,Berlin,PL,25.0,39x29x74,4836.19,75.49,0.0,23/04/2023,21/03/2023,2025-12-31,WH-HAM,DRV-1360,1059,3,False,,,True,False,0.0,29.29,False,2023-12-19 12:12:00
SHP-202339903,TRK869757549458,ORD-3133811,CUST-272388,Max Boateng,International,DHL,DELIVERED,Stuttgart,Deutschland,Vienna,DE,28.99,118x90x54,2521.97,8.19,3.59,09/07/2025,2022-12-24,2022-04-26,WH-FRA,DRV-5944,58,3,False,,Recipient Not Available,False,False,4868.96,94.2,True,2023-04-08 07:01:00
SHP-202339904,TRK215705020260,ORD-2323905,CUST-251837,Daniel Becker,Next Day,GLS,delivered,Cologne,GERMANY,Warsaw,Netherlands,20.08,103x87x46,1789.59,77.45,20.33,2023-10-23,2023-01-17,2023-08-20,WH-DRS,DRV-5859,915,2,False,4.0,Incorrect Address,True,False,0.0,72.59,True,2023-03-12 06:44:00
SHP-202339905,TRK559573703796,ORD-7121935,CUST-575246,Lisa Schneider,Express,Deutsche Post,Returned,Bremen,Deutschland,Hamburg,CH,24.05,131x77x68,1259.58,45.7,0.0,2025-09-21,23/10/2022,2023-12-12,WH-HAM,DRV-7318,288,3,False,1.0,Strike,False,True,0.0,0.67,True,2023-02-16 15:44:00
SHP-202339906,TRK302047032699,ORD-1914056,CUST-615566,Christina Becker,Economy,GLS,Pending,Stuttgart,Deutschland,Bremen,DE,5.41,57x95x25,1108.86,89.5,N/A,2022-11-22,01/04/2024,10/17/2025,WH-MUC,DRV-8272,1119,2,False,4.0,Recipient Not Available,False,False,0.0,29.82,True,2023-09-01 23:11:00
SHP-202339907,TRK168590039847,ORD-5613295,CUST-855989,Anna Schulz,Express,Deutsche Post,Lost,Hanover,DE,Amsterdam,CH,10.85,113x57x73,4448.82,8.45,2.79,2024-03-23,31-05-2023,2022-06-04,WH-DRS,DRV-2702,746,1,True,1.0,,False,False,0.0,49.13,True,2023-06-02 19:00:00
SHP-202339908,TRK135613538242,ORD-9430681,CUST-862063,Hanna Bauer,Same Day,Amazon Logistics,In Transit,Munich,Germany,Hanover,PL,21.61,87x27x66,2303.08,8.22,0.0,15/12/2025,2024-09-24,2022-04-30,WH-MUC,DRV-7689,968,1,False,3.0,Vehicle Breakdown,False,False,1847.04,15.93,False,2023-06-27 08:02:00
SHP-202339909,TRK289465941708,ORD-4329100,CUST-513433,Paul Wolf,Next Day,DB Schenker,In Transit,Cologne,GERMANY,Leipzig,FR,17.48,135x73x62,3773.15,20.74,20.47,2024-01-29,2025-06-10,2025-10-24,WH-CGN,DRV-7546,21,5,False,,,False,False,0.0,41.25,True,2023-08-09 22:29:00
SHP-202339910,TRK662766177999,ORD-7149826,CUST-911547,Petra Fischer,Economy,DB Schenker,Lost,Bremen,Germany,Paris,AT,43.03,43x61x6,3806.7,72.4,0.0,2023-12-17,2024-09-10,2023-11-06,WH-DRS,DRV-6673,382,3,False,,Vehicle Breakdown,True,True,0.0,55.11,True,2023-03-22 17:53:00
SHP-202339911,TRK731967858850,ORD-9849651,CUST-148323,Felix Weber,Same Day,FedEx,In Transit,Stuttgart,Germany,Paris,PL,3.9,101x30x16,2265.67,32.22,0.0,20-11-2022,22 Aug 2024,2025-07-15,WH-DRS,DRV-7885,38,3,False,,,False,False,0.0,63.19,False,2023-11-02 21:24:00
SHP-202339912,TRK169590790516,ORD-7508777,CUST-859824,Michael Muller,Economy,FedEx,Lost,Essen,GERMANY,Paris,NL,18.28,143x57x63,350.78,46.46,0.0,06/13/2023,2025-08-29,2022-12-25,WH-BER,DRV-8525,996,2,True,,Recipient Not Available,True,True,0.0,94.42,True,2023-08-24 10:45:00
SHP-202339913,TRK632463856611,ORD-6190000,CUST-381183,Felix Schmidt,International,UPS,Delivered,Berlin,Deutschland,Essen,Austria,3.16,15x20x60,4014.33,85.39,0.0,2025-02-22,2023-12-20,2023-01-12,WH-HAM,DRV-5246,1173,1,True,4.0,Incorrect Address,True,False,0.0,62.48,True,2023-08-11 14:03:00
SHP-202339914,TRK102430479117,ORD-4588938,CUST-292854,David Muller,Standard,UPS,Failed,Dusseldorf,DE,Stuttgart,Germany,5.58,99x57x30,2573.93,43.63,0.0,2023-10-08,11/29/2022,12 Jun 2023,WH-BER,DRV-9761,1115,2,False,,Strike,False,True,0.0,59.8,False,2023-06-12 13:47:00
SHP-202339915,TRK859786256038,ORD-1640103,CUST-671458,Thomas Richter,Next Day,UPS,Pending,Dusseldorf,Deutschland,Prague,NL,27.04,95x94x5,352.62,49.42,0.0,2023-07-08,2022-08-02,25/06/2024,WH-DRS,DRV-6332,82,3,False,,Incorrect Address,False,False,769.98,65.3,False,2023-10-24 00:45:00
SHP-202339916,TRK977059797778,ORD-4334083,CUST-365202,Max Meyer,Express,Deutsche Post,Attempted,Dresden,Germany,Warsaw,CH,0.35,46x27x35,1586.41,82.05,13.49,2024-03-17,2022-06-22,2022-10-25,WH-FRA,DRV-6693,704,3,True,2.0,Vehicle Breakdown,True,False,292.5,89.58,True,2023-06-09 14:24:00
SHP-202339917,TRK703438953632,ORD-5199107,CUST-482960,Felix Fischer,Standard,DHL,Pending,Dresden,GERMANY,Hanover,CH,23.54,30x16x37,1192.49,86.84,20.38,2024-07-09,2025-04-22,2024-10-12,WH-FRA,DRV-6953,136,4,True,,Traffic,False,False,0.0,21.47,True,2023-12-09 21:01:00
SHP-202339918,TRK825083231570,ORD-5677458,CUST-653234,Hanna Wolf,Next Day,DB Schenker,delivered,Frankfurt,GERMANY,Essen,CH,27.29,84x75x50,3731.32,27.94,4.65,27/08/2023,20-02-2024,2024-11-07,WH-CGN,DRV-7972,573,1,False,,Traffic,True,True,0.0,9.63,True,2023-12-17 04:20:00
SHP-202339919,TRK471981621551,ORD-8110061,CUST-944807,Lukas Schulz,Freight,FedEx,Pending,Dresden,Deutschland,Warsaw,France,32.23,82x46x34,3211.84,69.66,3.96,2024-05-25,2022-08-28,2022-02-26,WH-CGN,DRV-9696,948,3,True,1.0,Recipient Not Available,True,False,0.0,41.91,True,2023-07-26 03:28:00
SHP-202339920,TRK567981631566,ORD-5005546,CUST-275213,Sophie Osei,Freight,Deutsche Post,Lost,Nuremberg,Germany,Frankfurt,PL,16.38,51x38x72,2283.53,57.67,13.26,2025-11-17,2025-01-04,2023-09-21,WH-CGN,DRV-9192,1068,2,True,5.0,Weather,False,True,0.0,54.84,True,2023-07-23 06:47:00
SHP-202339921,TRK289919281824,ORD-4872819,CUST-896881,Paul Muller,Economy,DHL,In Transit,Duisburg,DE,Leipzig,Czech Republic,43.59,21x59x48,2537.53,45.57,0.16,2025-04-29,01/03/2023,2022-09-18,WH-DRS,DRV-3263,1195,4,False,5.0,,True,True,0.0,70.78,True,2023-04-09 04:49:00
SHP-202339922,TRK149273497271,ORD-8159463,CUST-392836,Sarah Boateng,International,DPD,Returned,Nuremberg,DE,Amsterdam,Poland,4.03,51x52x28,3680.49,74.92,0.0,2024-10-09,2022-07-02,2024-08-02,WH-BER,DRV-3225,1469,3,False,1.0,,False,True,0.0,75.1,True,2023-09-27 10:39:00
SHP-202339923,TRK346871057857,ORD-9410487,CUST-710470,Max Fischer,Same Day,DHL,DELIVERED,Hamburg,Deutschland,Duisburg,Poland,20.25,68x63x8,21.11,37.19,0.0,2022-11-28,2024-07-09,2024-03-09,WH-FRA,DRV-5531,63,2,True,2.0,,True,False,0.0,73.16,False,2023-06-15 21:26:00
SHP-202339924,TRK529112384502,ORD-8684960,CUST-199832,Leon Schneider,Next Day,DB Schenker,In Transit,Duisburg,Deutschland,Frankfurt,France,28.78,83x72x77,1543.83,28.6,0.0,2025-09-16,2024-10-19,04/12/2025,WH-CGN,DRV-6581,311,5,True,,Weather,False,False,1681.24,17.35,True,2023-01-04 17:11:00
SHP-202339925,TRK727255745770,ORD-7907418,CUST-928204,Sophie Schulz,Standard,GLS,In Transit,Duisburg,Deutschland,Hanover,Poland,44.7,100x18x40,3529.79,63.32,5.52,11/09/2024,2023-11-09,2022-08-29,WH-FRA,DRV-3613,599,5,True,4.0,Recipient Not Available,False,True,0.0,95.08,False,2023-06-19 19:51:00
SHP-202339926,TRK474578913709,ORD-1750220,CUST-441151,Thomas Agyeman,Same Day,DHL,Attempted,Dresden,DE,Munich,Czech Republic,28.67,37x46x15,1568.05,17.45,0.0,2024-04-27,2022-12-22,2024-02-02,WH-BER,DRV-6067,790,3,True,,Strike,False,True,0.0,2.46,False,2023-12-21 18:58:00
SHP-202339927,TRK119965445416,ORD-1795248,CUST-696019,Sabine Schneider,International,UPS,Delivered,Dresden,Deutschland,Munich,GERMANY,20.4,57x27x50,1640.38,61.36,0.0,2023-07-08,2024-04-14,07/04/2023,WH-MUC,DRV-9684,1058,5,True,5.0,Traffic,False,False,0.0,68.25,True,2023-08-12 19:01:00
SHP-202339928,TRK219819858938,ORD-9099455,CUST-188876,Thomas Wagner,Next Day,Amazon Logistics,Returned,Dresden,Germany,Duisburg,Switzerland,19.59,148x87x20,4685.39,66.16,0.0,29/11/2025,2024-06-07,2022-08-11,WH-MUC,DRV-1152,901,3,False,5.0,,True,True,0.0,91.38,True,2023-06-20 10:25:00
SHP-202339929,TRK843384805322,ORD-8208819,CUST-577390,Mia Schmidt,Next Day,DHL,Delivered,Hanover,Deutschland,Warsaw,AT,2.65,35x83x74,4235.21,84.54,4.48,06/05/2023,07/22/2022,2022-11-30,WH-FRA,DRV-7738,928,1,False,,,True,False,0.0,51.65,False,2023-12-02 06:26:00
SHP-202339930,TRK819909114556,ORD-2890567,CUST-355197,Leon Hoffmann,Express,DHL,Pending,Nuremberg,Germany,Dusseldorf,AT,32.68,87x74x39,3115.72,43.85,14.66,2022-07-31,2022-03-16,2025-09-19,WH-CGN,DRV-7255,1382,2,True,,,True,False,0.0,59.15,False,2023-07-21 16:15:00
SHP-202339931,TRK399375165363,ORD-7792104,CUST-970675,Paul Meyer,Next Day,Hermes,delivered,Essen,DE,Paris,CH,13.99,123x20x73,4407.7,53.36,0.0,2023-06-27,2022-03-09,2024-01-18,WH-CGN,DRV-6111,893,3,False,1.0,Incorrect Address,True,True,0.0,81.81,False,2023-01-14 17:56:00
SHP-202339932,TRK126912925017,ORD-5070386,CUST-156681,Petra Meyer,Same Day,FedEx,DELIVERED,Essen,Germany,Dusseldorf,Germany,26.7,41x15x71,3298.6,34.61,24.51,2022-05-13,2023-02-12,02-07-2024,WH-MUC,DRV-4278,716,5,True,2.0,Recipient Not Available,True,True,0.0,83.24,True,2023-12-05 01:31:00
SHP-202339933,TRK569228525048,ORD-3300835,CUST-290595,Anna Muller,Express,Amazon Logistics,Attempted,Hamburg,GERMANY,Hamburg,Poland,11.33,135x77x8,2716.79,60.73,0.0,05/29/2024,20 Mar 2025,2022-11-22,WH-CGN,DRV-9733,634,2,True,2.0,Incorrect Address,True,True,0.0,71.2,False,2023-12-03 08:30:00
SHP-202339934,TRK873418461500,ORD-5250445,CUST-212798,Daniel Muller,Economy,Amazon Logistics,Delivered,Stuttgart,Deutschland,Hamburg,Austria,15.3,91x59x10,1972.16,46.61,0.0,2023-10-21,07/28/2022,2025-02-09,WH-HAM,DRV-8430,808,2,False,3.0,Incorrect Address,True,False,0.0,41.87,False,2023-11-19 07:30:00
SHP-202339935,TRK997795533569,ORD-4248072,CUST-818137,Mia Bauer,Same Day,GLS,Attempted,Duisburg,Deutschland,Dortmund,NL,47.23,72x41x60,151.98,48.27,20.26,06-12-2022,12/02/2023,2024-03-18,WH-MUC,DRV-4551,1087,5,True,4.0,Incorrect Address,False,False,0.0,20.13,False,2023-12-13 17:45:00
SHP-202339936,TRK721095941476,ORD-2643318,CUST-762093,Petra Richter,Same Day,DB Schenker,Failed,Stuttgart,GERMANY,Zurich,Austria,34.06,39x61x15,1193.9,25.36,14.6,05/11/2023,06/28/2023,2024-07-12,WH-MUC,DRV-5607,1022,5,False,4.0,Vehicle Breakdown,False,True,0.0,68.69,True,2023-03-15 10:56:00
SHP-202339937,TRK910415678324,ORD-9358329,CUST-253927,Petra Fischer,Economy,UPS,DELIVERED,Essen,DE,Amsterdam,Switzerland,33.87,12x30x43,4330.65,50.92,0.0,2023-01-18,2025-12-15,2022-02-24,WH-FRA,DRV-5431,367,3,False,4.0,Incorrect Address,False,True,0.0,92.95,False,2023-04-12 00:50:00
SHP-202339938,TRK289342168805,ORD-4290863,CUST-242416,Sabine Boateng,Next Day,Hermes,Failed,Munich,Deutschland,Hanover,FR,40.45,86x66x7,2832.13,61.29,0.0,2024-04-03,09/01/2023,2023-04-29,WH-HAM,DRV-1319,1230,3,True,2.0,Traffic,True,False,0.0,3.18,False,2023-03-20 03:19:00
SHP-202339939,TRK383113356396,ORD-4729808,CUST-947224,Paul Meyer,Standard,Amazon Logistics,Attempted,Leipzig,DE,Duisburg,AT,9.46,25x23x39,1710.31,39.33,0.0,23-11-2023,09/29/2023,2025-08-05,WH-DRS,DRV-3220,312,1,True,4.0,Traffic,False,False,0.0,46.33,False,2023-08-05 11:39:00
SHP-202339940,TRK784435076756,ORD-6173450,CUST-229577,Lukas Boateng,Freight,FedEx,Returned,Essen,Deutschland,Dortmund,Austria,49.05,24x20x34,4496.81,14.84,0.0,2023-04-14,07-01-2024,2023-06-10,WH-DRS,DRV-9405,581,5,False,,Weather,False,False,0.0,41.21,True,2023-07-20 07:56:00
SHP-202339941,TRK944723443827,ORD-9436986,CUST-280038,Andreas Wagner,International,FedEx,Failed,Berlin,Germany,Munich,Netherlands,47.83,63x15x32,2820.49,46.45,0.0,2022-09-16,2024-12-30,2023-06-10,WH-CGN,DRV-6857,1237,5,True,3.0,,True,True,762.43,65.32,True,2023-09-20 19:51:00
SHP-202339942,TRK146141823981,ORD-7191006,CUST-849603,Christina Wagner,Standard,GLS,In Transit,Essen,GERMANY,Paris,CZ,45.21,142x22x12,1491.22,67.84,20.73,2023-04-09,05 Dec 2022,2025-08-21,WH-CGN,DRV-7781,263,5,False,,,False,False,0.0,94.37,True,2023-04-27 08:13:00
SHP-202339943,TRK742134913672,ORD-9327533,CUST-710254,Thomas Boateng,Standard,DB Schenker,Returned,Hamburg,Germany,Amsterdam,AT,10.44,21x55x12,1479.92,87.13,9.32,2022-06-05,11-10-2025,2024-12-09,WH-DRS,DRV-8094,897,3,True,5.0,Strike,False,False,0.0,19.88,True,2023-09-19 19:09:00
SHP-202339944,TRK473663123909,ORD-7064214,CUST-428147,Thomas Weber,Same Day,DPD,Returned,Dresden,GERMANY,Cologne,Netherlands,14.07,127x19x65,1059.42,27.28,0.0,2024-12-15,2023-04-06,2022-09-06,WH-FRA,DRV-6947,1091,4,False,,,True,True,0.0,61.28,False,2023-01-19 19:26:00
SHP-202339945,TRK649447960350,ORD-8829048,CUST-794392,Anna Koch,Express,DB Schenker,Out for Delivery,Hanover,Germany,Leipzig,Germany,11.51,17x52x12,1272.19,7.19,23.63,2022-12-17,2023-02-24,2023-08-22,WH-FRA,DRV-5200,462,4,True,,Strike,True,True,0.0,27.45,True,2023-05-03 03:14:00
SHP-202339946,TRK798320605378,ORD-9620814,CUST-480304,Sarah Meyer,Same Day,DPD,In Transit,Frankfurt,GERMANY,Dortmund,Poland,33.19,105x95x47,1383.37,52.2,0.0,2023-11-06,2024-02-16,18-09-2023,WH-BER,DRV-2525,1309,2,False,4.0,Vehicle Breakdown,True,False,0.0,27.09,True,2023-12-15 02:04:00
SHP-202339947,TRK635554618668,ORD-4248084,CUST-337414,Daniel Schneider,Standard,FedEx,Returned,Berlin,GERMANY,Vienna,Poland,19.24,139x25x71,1499.33,59.85,0.0,2023-08-04,2025-06-24,2022-03-16,WH-MUC,DRV-3831,253,1,False,3.0,Incorrect Address,True,False,0.0,52.91,False,2023-06-20 13:25:00
SHP-202339948,TRK691528070458,ORD-6924303,CUST-597906,Hanna Koch,International,UPS,DELIVERED,Leipzig,Germany,Prague,PL,12.76,102x52x22,1244.87,70.51,19.47,2023-09-15,26 Aug 2023,2023-04-02,WH-HAM,DRV-8853,778,1,True,,Strike,True,True,0.0,22.78,False,2023-12-09 22:09:00
SHP-202339949,TRK503065285242,ORD-2293856,CUST-121479,Christina Becker,Standard,UPS,In Transit,Nuremberg,GERMANY,Cologne,Austria,40.98,114x63x8,1099.2,53.74,0.0,2025-03-13,13/09/2024,08/08/2023,WH-CGN,DRV-2363,1362,5,True,,,True,True,0.0,62.51,True,2023-09-14 14:35:00
SHP-202339950,TRK243667249241,ORD-7239158,CUST-272734,Sophie Osei,Economy,FedEx,Failed,Hamburg,DE,Frankfurt,France,27.17,66x27x9,1526.17,15.89,0.0,2023-09-18,2025-01-16,2024-10-24,WH-HAM,DRV-5366,556,1,True,,Strike,True,True,3928.96,80.41,True,2023-07-22 05:04:00
SHP-202339951,TRK173848040672,ORD-7275196,CUST-819030,Emma Richter,Standard,Amazon Logistics,Failed,Frankfurt,DE,Frankfurt,GERMANY,29.52,20x61x38,795.02,83.52,0.0,2022-12-18,2024-08-13,2025-10-01,WH-CGN,DRV-1874,861,3,False,4.0,,False,False,0.0,9.76,False,2023-10-02 01:12:00
SHP-202339952,TRK286730680226,ORD-7456077,CUST-185524,Anna Wagner,International,Hermes,Returned,Bremen,Germany,Stuttgart,Germany,15.82,121x85x64,1049.89,59.78,16.01,02-03-2025,2022-06-10,2023-07-25,WH-HAM,DRV-2443,71,1,False,5.0,Customs Delay,True,True,0.0,17.45,False,2023-01-25 13:38:00
SHP-202339953,TRK664147405173,ORD-1667776,CUST-972605,Sarah Richter,Economy,Amazon Logistics,delivered,Dortmund,DE,Warsaw,FR,11.4,50x97x29,2315.24,78.02,0.0,02/23/2023,2022-10-31,2022-04-19,WH-HAM,DRV-2695,552,2,False,3.0,Vehicle Breakdown,False,True,0.0,7.56,True,2023-10-23 22:45:00
SHP-202339954,TRK440963472279,ORD-9694614,CUST-808585,Sarah Mensah,International,Deutsche Post,Delivered,Munich,GERMANY,Duisburg,GERMANY,25.64,119x18x62,3155.33,47.96,0.0,2022-04-13,2022-02-17,2023-08-26,WH-DRS,DRV-1623,1113,3,False,,Weather,False,True,0.0,62.44,True,2023-05-20 02:42:00
SHP-202339955,TRK752233308708,ORD-2048624,CUST-139040,Christina Koch,Economy,Hermes,In Transit,Cologne,DE,Hanover,Poland,45.82,84x11x69,2854.69,85.3,0.0,2023-04-24,2025-09-28,2024-03-14,WH-HAM,DRV-6290,926,5,True,3.0,Recipient Not Available,True,True,0.0,43.11,False,2023-09-16 20:50:00
SHP-202339956,TRK881702388112,ORD-2430829,CUST-981723,Paul Wolf,Freight,DB Schenker,DELIVERED,Stuttgart,Germany,Paris,France,2.88,75x18x78,1141.69,52.41,5.13,2025-11-19,2025-03-10,2024-07-21,WH-FRA,DRV-3252,1397,2,True,3.0,,True,True,0.0,96.6,True,2023-08-05 20:39:00
SHP-202339957,TRK698421992594,ORD-4164723,CUST-942321,Leon Osei,Economy,Deutsche Post,DELIVERED,Stuttgart,GERMANY,Amsterdam,FR,12.11,99x18x60,1240.28,67.67,0.0,2024-08-19,2023-10-03,2023-05-17,WH-HAM,DRV-7915,374,4,True,,Weather,False,False,0.0,79.09,False,2023-12-28 22:20:00
SHP-202339958,TRK849821276575,ORD-5744091,CUST-126622,Hanna Koch,Same Day,Deutsche Post,Attempted,Hamburg,GERMANY,Cologne,Germany,24.33,14x39x11,693.65,20.7,N/A,2023-06-01,2023-04-07,13-10-2024,WH-HAM,DRV-7296,723,2,False,,Weather,False,True,0.0,77.3,False,2023-10-26 08:29:00
SHP-202339959,TRK143072145134,ORD-8992857,CUST-314320,Hanna Mensah,Next Day,GLS,Delivered,Hamburg,Germany,Munich,FR,3.76,115x45x8,3528.95,68.44,0.0,02/05/2024,2025-02-26,2023-02-01,WH-MUC,DRV-1095,985,3,False,2.0,Weather,False,True,0.0,24.1,True,2023-01-06 19:03:00
SHP-202339960,TRK748426643188,ORD-9803969,CUST-242435,Hanna Bauer,Next Day,DPD,Out for Delivery,Hanover,DE,Cologne,Switzerland,2.59,120x95x19,1653.8,14.9,13.53,20/01/2025,2022-07-23,2024-05-20,WH-HAM,DRV-5906,1276,2,False,3.0,Incorrect Address,True,True,0.0,9.26,True,2023-06-01 21:11:00
SHP-202339961,TRK973952165889,ORD-5124891,CUST-500078,Leon Meyer,Economy,Deutsche Post,DELIVERED,Berlin,Deutschland,Munich,AT,48.36,60x77x65,4933.4,4.78,14.83,2024-01-25,22 Dec 2022,2024-05-19,WH-BER,DRV-1481,1472,5,True,4.0,,True,False,0.0,34.12,True,2023-02-02 15:36:00
SHP-202339962,TRK584176876004,ORD-2069260,CUST-725986,Sarah Weber,Same Day,DHL,Returned,Duisburg,Deutschland,Nuremberg,Czech Republic,39.61,29x47x31,2703.74,19.88,0.0,2022-04-16,2023-06-01,2023-01-06,WH-FRA,DRV-9643,915,5,True,,Recipient Not Available,True,True,3460.96,81.5,True,2023-03-19 16:46:00
SHP-202339963,TRK847884433325,ORD-1017503,CUST-855103,Thomas Agyeman,Express,Amazon Logistics,In Transit,Essen,Deutschland,Stuttgart,NL,28.88,61x17x8,4580.25,70.64,14.71,2025-06-03,02-02-2025,2022-07-23,WH-BER,DRV-9027,857,2,False,2.0,Vehicle Breakdown,True,True,0.0,68.86,False,2023-10-28 13:06:00
SHP-202339964,TRK906279754139,ORD-1335266,CUST-651680,Lisa Boateng,Standard,UPS,Returned,Bremen,GERMANY,Zurich,France,14.67,132x35x11,1474.0,16.45,0.0,2023-06-22,12-03-2024,2023-03-14,WH-DRS,DRV-9830,127,1,True,,,False,False,0.0,13.12,True,2023-11-19 01:59:00
