event_id,ticket_id,order_id,customer_id,customer_name,customer_email,sport,event_type,event_name,venue_name,venue_city,event_date,event_time,section,row,seat_number,ticket_type,face_value_eur,service_fee_eur,total_price_eur,discount_applied_eur,final_price_eur,payment_method,payment_status,purchase_date,ticket_scanned,attendance_status,merchandise_amount_eur,food_beverage_amount_eur,total_spend_eur,customer_satisfaction_score,nps_score,complaint_filed,notes,created_at,updated_at
EVT-202337481,TKT-725236759,ORD-71821502,CUST-370299,Sabine Schneider,fan78581@web.de,Ice Hockey,Final,Theater 2024,Olympiastadion Berlin,Berlin,03/24/2023,19:30:00,Ost,Z31,39,standard,150.74,42.86,193.6,0.0,193.6,Credit Card,Refunded,2025-05-02,False,Early Departure,257.49,3.79,454.88,2.0,-33.0,True,First time,2023-12-01 15:14:08,2025-03-16 14:12:40
EVT-202337482,TKT-190524737,ORD-76500665,CUST-316524,Hanna Becker,fan15990@yahoo.com,Skiing,Tournament,Bundesliga 2024,Mercedes-Benz Arena,Hamburg,2022/05/03,15:15:00,Orchestra,G33,24,Senior,114.74,2.43,117.17,0.0,117.17,invoice,Cancelled,2023-02-03,False,Late Arrival,255.73,61.44,434.34,1.0,78.0,True,,2023-04-26 12:06:29,2025-03-04 13:35:02
EVT-202337483,TKT-448507042,ORD-26768553,CUST-654907,Leon Osei,fan67589@web.de,Football,Championship,DFB Pokal 2024,BayArena,Dusseldorf,2024-09-25,10:15:00,Circle,R24,7,standard,109.45,2.42,111.87,-,77.2,Invoice,Paid,20 Dec 2025,True,unknown,257.36,69.49,404.05,,100.0,True,First time,2023-02-28 02:35:48,2025-09-01 03:50:52
EVT-202337484,TKT-198890772,ORD-85962313,CUST-594375,Sophie Osei,fan56081@web.de,Volleyball,Championship,FC Bayern 2024,SAP Arena,Dusseldorf,2022-10-05,11:30:00,Block D,Z1,13,group,45.25,41.08,86.33,0.0,86.33,debit_card,PAID,2024-05-30,True,,37.98,30.14,154.45,5.0,,True,Family,2023-08-05 10:28:18,2025-09-04 17:16:48
EVT-202337485,TKT-169710448,ORD-56656612,CUST-925043,Max Mensah,fan60895@gmail.com,Athletics,Festival,Concert Tour 2024,Mercedes-Benz Arena Stuttgart,Munich,16 May 2024,19:00:00,Block C,J41,31,Student,358.22,20.46,378.68,60.03,318.65,invoice,Pending,2022-09-06,,No-Show,84.71,49.22,452.58,4.0,-68.0,True,Family,2023-12-27 00:44:33,2025-08-26 20:47:39
EVT-202337486,TKT-368618676,ORD-91105618,CUST-157583,Michael Meyer,fan85542@gmx.de,Tennis,Festival,Concert Tour 2024,Allianz Arena,Stuttgart,2024-08-27,18:15:00,Gegengerade,K47,23,season_ticket,449.34,25.15,474.49,0.0,474.49,Debit Card,pending,2025-11-10,,Unknown,19.36,35.3,529.15,4.0,,True,Family,2023-12-21 20:49:27,2025-04-14 05:25:55
EVT-202337487,TKT-345715035,ORD-20825791,CUST-183505,Anna Schneider,fan32938@gmx.de,Handball,Concert,RB Leipzig 2024,Commerzbank-Arena,Stuttgart,2025-05-28,19:15:00,Circle,P47,44,Senior,432.92,12.66,445.58,35.14,410.44,invoice,refunded,04/04/2025,True,attended,140.06,42.92,593.42,5.0,Unknown,True,,2023-11-20 07:14:41,2025-06-27 09:10:30
EVT-202337488,TKT-565074258,ORD-95101621,CUST-567753,Hanna Schneider,fan84282@gmail.com,Cycling,Final,Music Festival 2024,BayArena,Stuttgart,2022-07-06,16:00:00,Nord,F23,5,senior,190.91,17.55,208.46,0.0,208.46,Invoice,refunded,04-02-2023,False,unknown,260.94,82.05,551.45,3.0,47.0,True,,2023-05-17 04:40:07,2025-04-06 23:39:26
EVT-202337489,TKT-616879006,ORD-26327257,CUST-516186,Sophie Sowah,fan27015@gmx.de,Ice Hockey,Match,FC Bayern 2024,Veltins-Arena,Hamburg,2024-07-11,20:45:00,Balcony,R48,29,Group,46.43,45.62,92.05,0.0,92.05,paypal,failed,06 May 2024,,Early Departure,208.66,67.08,367.79,4.0,-95.0,True,Family,2023-12-26 12:51:37,2025-11-22 10:36:31
EVT-202337490,TKT-674302274,ORD-93715119,CUST-736131,Michael Fischer,fan61302@gmail.com,Ice Hockey,Friendly,Theater 2024,Signal Iduna Park,Stuttgart,2025-04-04,14:30:00,Nord,L13,22,student,58.14,49.74,107.88,97.75,10.13,credit_card,Cancelled,2022-10-04,False,Late Arrival,119.17,72.84,202.14,NULL,96.0,True,Group booking,2023-04-21 11:48:07,2025-02-09 13:40:54
EVT-202337491,TKT-542975196,ORD-88833428,CUST-315518,Sophie Mensah,fan55031@outlook.com,Basketball,Friendly,Bundesliga 2024,Allianz Arena,Dortmund,2022-02-03,15:00:00,Orchestra,J28,28,season_ticket,392.3,26.35,418.65,0.0,418.65,Cash,PAID,2025-09-17,,No-Show,247.55,4.7,670.9,1.0,,True,Regular attendee,2023-03-02 16:05:30,2025-07-26 23:57:56
EVT-202337492,TKT-283427576,ORD-45338695,CUST-215011,Felix Fischer,fan48567@gmail.com,Skiing,Friendly,BVB 2024,Mercedes-Benz Arena,Dresden,2025-07-26,20:00:00,Sud,Z21,10,Group,279.45,11.0,290.45,0.0,290.45,Debit Card,Paid,2023-08-05,True,,294.76,63.32,648.53,4.0,,True,Corporate,2023-01-03 09:31:56,2025-06-07 12:24:52
EVT-202337493,TKT-777861093,ORD-24851771,CUST-399033,Petra Schulz,fan59720@example.com,Football,Concert,Bundesliga 2024,Red Bull Arena,Cologne,09/08/2023,18:45:00,Orchestra,C1,16,Standard,358.23,34.87,393.1,51.08,342.02,Bank Transfer,Refunded,2022-09-05,True,early_departure,39.24,68.4,449.66,2.0,-13.0,False,,2023-05-28 16:12:48,2025-12-25 20:14:50
EVT-202337494,TKT-211545348,ORD-40509009,CUST-132763,Petra Meyer,fan20482@gmx.de,Tennis,Festival,Champions League 2024,Olympiastadion Berlin,Frankfurt,2024-02-17,11:15:00,Block C,L43,1,group,243.75,23.73,267.48,0.0,267.48,paypal,pending,10/30/2025,,,286.29,58.3,612.07,2.0,38.0,False,First time,2023-12-18 19:34:23,2025-12-06 13:27:31
EVT-202337495,TKT-959195052,ORD-63588254,CUST-256430,Paul Sowah,fan79908@example.com,Basketball,Concert,FC Bayern 2024,BayArena,Hamburg,2022-09-25,11:00:00,Haupttribune,G41,20,VIP,81.56,16.29,97.85,0.0,97.85,cash,Refunded,2025-02-03,True,late_arrival,294.09,68.49,460.43,,,False,VIP experience,2023-10-22 07:35:27,2025-07-23 19:22:26
EVT-202337496,TKT-115872203,ORD-49929252,CUST-587392,Paul Fischer,fan39308@outlook.com,Basketball,League Game,BVB 2024,Mercedes-Benz Arena Stuttgart,Stuttgart,2022-10-15,10:00:00,Floor,H38,32,Premium,398.11,49.44,447.55,0.0,447.55,Invoice,Failed,2024-07-18,,Attended,83.5,3.46,534.51,4.0,,True,-,2023-03-08 00:18:32,2025-04-20 18:19:16
EVT-202337497,TKT-621715301,ORD-51636376,CUST-662370,Petra Meyer,fan95514@web.de,Swimming,Final,DFB Pokal 2024,Commerzbank-Arena,Leipzig,2023-03-19,13:00:00,Floor,G38,48,Box,72.96,15.61,88.57,-,1.24,Debit Card,Cancelled,2023-09-17,False,Late Arrival,39.17,49.61,90.02,1.0,,False,Regular attendee,2023-07-18 02:02:19,2025-02-22 07:11:52
EVT-202337498,TKT-957309625,ORD-69783612,CUST-362843,Anna Meyer,fan86515@gmail.com,Cycling,Championship,Champions League 2024,Volksparkstadion,Berlin,09 Mar 2025,17:00:00,Floor,K3,3,Standard,115.64,21.04,136.68,0.0,136.68,credit_card,pending,2022-03-09,,Late Arrival,238.41,2.62,377.71,,,True,Season ticket holder,2023-10-11 07:55:17,2025-01-01 17:44:17
EVT-202337499,TKT-688950977,ORD-73179717,CUST-738612,Paul Schneider,fan49584@gmail.com,Football,Concert,Bundesliga 2024,Volksparkstadion,Frankfurt,2022-12-19,11:30:00,Floor,S29,47,box,39.43,32.48,71.91,0.0,71.91,PayPal,pending,2023-03-25,False,early_departure,8.17,96.18,176.26,4.0,,False,Regular attendee,2023-02-07 02:06:16,2025-11-16 11:32:34
EVT-202337500,TKT-183339806,ORD-31580712,CUST-929217,Anna Osei,fan78376@web.de,Skiing,League Game,National Team 2024,Lanxess Arena,Leipzig,2022-07-13,19:45:00,Orchestra,C39,14,vip,407.99,24.28,432.27,0.0,432.27,cash,Failed,30-08-2023,,Early Departure,183.37,20.82,636.46,2.0,12.0,False,Season ticket holder,2023-05-22 07:21:09,2025-01-15 10:36:02
EVT-202337501,TKT-689261630,ORD-87637851,CUST-855582,Sabine Sowah,fan72190@example.com,Athletics,Tournament,DFB Pokal 2024,Commerzbank-Arena,Hamburg,09/01/2022,15:15:00,Block C,R49,40,season_ticket,239.65,48.44,288.09,99.04,189.05,credit_card,Pending,2025-04-02,False,Attended,134.51,60.28,383.84,4.0,-77.0,False,First time,2023-04-25 22:22:48,2025-11-12 10:35:40
EVT-202337502,TKT-589741809,ORD-22947383,CUST-989997,Andreas Schmidt,fan64265@yahoo.com,Athletics,Concert,Comedy Show 2024,Allianz Arena,Cologne,2023-05-24,18:45:00,Block A,W44,43,standard,217.25,8.08,225.33,0.0,225.33,Invoice,Refunded,2023-09-28,,Early Departure,207.71,0.69,433.73,,34.0,True,Family,2023-01-17 10:45:58,2025-05-18 23:26:11
EVT-202337503,TKT-204494207,ORD-26020678,CUST-184945,Max Schulz,fan38935@yahoo.com,Football,Friendly,Music Festival 2024,Mercedes-Benz Arena Stuttgart,Munich,2025-05-19,22:45:00,Floor,D34,26,family,286.04,30.45,316.49,0.0,316.49,cash,failed,2022-09-09,,late_arrival,173.29,3.81,493.59,2.0,99.0,False,VIP experience,2023-12-12 01:18:36,2025-04-17 19:05:01
EVT-202337504,TKT-148680569,ORD-82797090,CUST-735915,Thomas Mensah,fan13975@web.de,Swimming,League Game,Bundesliga 2024,Allianz Arena,Dusseldorf,2022-03-29,11:45:00,Gegengerade,A6,16,Senior,106.03,12.38,118.41,82.65,35.76,Invoice,Cancelled,2024-04-10,True,Attended,18.64,69.18,123.58,2.0,,True,,2023-09-08 06:51:43,2025-05-04 01:23:19
EVT-202337505,TKT-760500967,ORD-77440827,CUST-253748,Paul Schmidt,fan77612@gmail.com,Ice Hockey,Final,Music Festival 2024,Lanxess Arena,Stuttgart,2024-05-08,15:15:00,Balcony,Y7,10,group,409.26,33.07,442.33,51.19,391.14,paypal,Paid,2022-05-09,True,Unknown,141.48,22.37,554.99,3.0,-27.0,False,Family,2023-03-01 13:43:01,2025-01-26 00:19:01
EVT-202337506,TKT-820897372,ORD-48031427,CUST-721189,Emma Osei,fan25521@example.com,Ice Hockey,Festival,Champions League 2024,Lanxess Arena,Hamburg,29 Sep 2023,13:30:00,Nord,A40,18,standard,75.76,2.17,77.93,-,77.93,Bank Transfer,Paid,2024-11-08,,Early Departure,143.21,87.09,308.23,1.0,,True,,2023-03-26 04:16:23,2025-04-07 19:02:31
EVT-202337507,TKT-535283287,ORD-51674287,CUST-299244,Felix Fischer,fan74792@web.de,Football,Championship,FC Bayern 2024,Volksparkstadion,Hamburg,2023-01-27,10:45:00,Floor,U24,10,Standard,248.26,2.88,251.14,0.0,251.14,debit_card,Refunded,2022-05-17,,Unknown,118.04,3.62,372.8,3.0,,False,First time,2023-11-19 18:23:02,2025-09-27 14:24:48
EVT-202337508,TKT-777382709,ORD-15821034,CUST-323540,Mia Hoffmann,fan63835@yahoo.com,Basketball,Match,Champions League 2024,SAP Arena,Munich,2025-09-26,12:15:00,Gegengerade,P4,25,Student,139.75,4.12,143.87,0.0,143.87,debit_card,Refunded,2023/11/28,,unknown,62.53,67.6,274.0,,-6.0,False,Season ticket holder,2023-04-16 04:09:51,2025-12-02 06:05:53
EVT-202337509,TKT-663183497,ORD-25603197,CUST-606326,Sophie Schmidt,fan59166@yahoo.com,Athletics,Final,DFB Pokal 2024,Red Bull Arena,Munich,2025-08-20,13:45:00,Sud,R13,43,Senior,113.73,2.58,116.31,95.31,21.0,credit_card,Failed,31/08/2023,False,unknown,71.96,28.91,121.87,,-70.0,False,Regular attendee,2023-10-13 02:09:10,2025-04-15 04:10:25
EVT-202337510,TKT-443687047,ORD-44329893,CUST-276869,Andreas Meyer,fan34588@example.com,Volleyball,Championship,Music Festival 2024,Volksparkstadion,Dresden,2025-03-20,10:15:00,Haupttribune,H24,43,Box,17.91,38.38,56.29,0.0,56.29,Bank Transfer,failed,08/18/2025,,No-Show,191.24,6.13,253.66,5.0,-2.0,False,-,2023-03-05 04:19:08,2025-09-06 23:57:14
EVT-202337511,TKT-554455523,ORD-70019796,CUST-911299,Christina Schneider,fan13775@outlook.com,Football,Show,BVB 2024,Mercedes-Benz Arena Stuttgart,Berlin,12-08-2023,17:45:00,West,N30,42,Box,308.81,22.82,331.63,0.0,331.63,invoice,refunded,13-11-2025,True,Attended,77.45,32.71,441.79,4.0,-12.0,False,Season ticket holder,2023-08-06 17:31:57,2025-12-05 01:10:15
EVT-202337512,TKT-423402772,ORD-10259056,CUST-927345,Max Sowah,fan60764@yahoo.com,Handball,League Game,National Team 2024,Olympiastadion Berlin,Hamburg,2025-06-04,17:00:00,Nord,N29,23,Box,120.64,48.71,169.35,12.98,156.37,invoice,paid,2025-04-13,False,Late Arrival,279.83,39.02,475.22,1.0,-53.0,False,,2023-09-13 04:14:04,2025-12-07 07:51:16
EVT-202337513,TKT-238377312,ORD-84704399,CUST-710678,Petra Muller,fan51386@outlook.com,Swimming,Tournament,Comedy Show 2024,Commerzbank-Arena,Dresden,2024-08-30,13:15:00,Block C,M47,16,premium,70.83,35.47,106.3,0.0,106.3,cash,paid,03/26/2025,False,no_show,64.62,30.97,201.89,4.0,16.0,True,Regular attendee,2023-09-06 17:38:51,2025-09-11 09:36:55
EVT-202337514,TKT-455052582,ORD-33735677,CUST-568164,Leon Muller,fan68400@web.de,Handball,Championship,National Team 2024,Volksparkstadion,Dresden,2025-12-01,14:15:00,Block A,S35,31,Family,25.76,38.87,64.63,0.0,64.63,Cash,failed,2025-07-26,True,Early Departure,82.91,80.79,228.33,5.0,,True,,2023-07-23 16:58:47,2025-05-02 00:25:37
EVT-202337515,TKT-917102595,ORD-36719204,CUST-415024,Max Schulz,fan83447@web.de,Athletics,Festival,Concert Tour 2024,Volksparkstadion,Dusseldorf,19-02-2023,19:15:00,West,P18,16,VIP,389.22,49.17,438.39,0.0,438.39,credit_card,Cancelled,2024-06-15,,Attended,22.16,39.58,500.13,,,True,,2023-09-18 21:36:48,2025-01-15 21:41:53
EVT-202337516,TKT-587630738,ORD-21814915,CUST-472699,Petra Schneider,fan33760@gmail.com,Basketball,Match,Comedy Show 2024,Mercedes-Benz Arena Stuttgart,Dresden,2025-11-15,20:00:00,Circle,E15,31,standard,385.9,23.69,409.59,0.0,409.59,Cash,refunded,2022-12-06,,late_arrival,94.19,35.94,539.72,4.0,,False,,2023-08-08 15:55:21,2025-10-05 20:15:32
EVT-202337517,TKT-156778439,ORD-89392842,CUST-810943,Lukas Schmidt,fan66079@web.de,Ice Hockey,Match,National Team 2024,Red Bull Arena,Hamburg,2024-12-02,19:30:00,Balcony,V27,45,Standard,280.22,3.3,283.52,0.0,283.52,Credit Card,pending,2023-01-15,False,no_show,136.99,26.43,446.94,1.0,,True,VIP experience,2023-11-14 04:34:17,2025-12-11 02:42:03
EVT-202337518,TKT-536525602,ORD-60601087,CUST-723984,Sophie Hoffmann,fan58848@yahoo.com,Skiing,Match,Theater 2024,Volksparkstadion,Munich,14-07-2024,10:00:00,Gegengerade,V46,20,Student,346.73,8.28,355.01,39.49,315.52,paypal,Cancelled,2025-08-16,True,Attended,136.31,3.5,455.33,2.0,-2.0,False,,2023-12-15 10:26:24,2025-04-26 22:28:46
EVT-202337519,TKT-789680282,ORD-24799636,CUST-340328,Leon Sowah,fan59746@gmail.com,Skiing,League Game,DFB Pokal 2024,SAP Arena,Munich,2022-06-21,12:00:00,Sud,B12,35,student,294.31,3.15,297.46,-,297.46,invoice,refunded,2022-01-10,True,Unknown,239.09,95.07,631.62,2.0,,True,VIP experience,2023-04-16 13:20:36,2025-11-15 02:59:20
EVT-202337520,TKT-688320242,ORD-73321344,CUST-466464,Max Mensah,fan63752@gmail.com,Tennis,Match,Concert Tour 2024,Allianz Arena,Leipzig,01/09/2024,19:45:00,Gegengerade,W11,9,Season Ticket,392.22,34.88,427.1,3.09,424.01,cash,failed,2022-07-21,True,early_departure,270.55,79.98,774.54,3.0,6.0,True,Regular attendee,2023-05-17 05:52:15,2025-01-09 03:44:19
EVT-202337521,TKT-799755207,ORD-97134867,CUST-462969,Sophie Muller,fan55651@gmx.de,Handball,Tournament,Music Festival 2024,Allianz Arena,Dortmund,2024-12-27,15:30:00,Circle,Y11,13,Premium,76.62,14.1,90.72,0.0,90.72,PayPal,failed,2023-07-31,,,255.56,85.95,432.23,2.0,-94.0,True,First time,2023-07-24 02:01:35,2025-10-02 12:09:17
EVT-202337522,TKT-999637353,ORD-29215623,CUST-117406,Andreas Becker,fan16158@example.com,Volleyball,League Game,Comedy Show 2024,O2 World Hamburg,Frankfurt,2023-07-05,11:15:00,Gegengerade,W40,12,Premium,18.54,42.83,61.37,31.58,29.79,credit_card,cancelled,2022/06/26,False,,165.72,9.33,204.84,2.0,-38.0,True,VIP experience,2023-11-08 04:40:06,2025-04-14 03:16:24
EVT-202337523,TKT-102469173,ORD-57362947,CUST-840415,Thomas Osei,fan85083@gmx.de,Tennis,Match,Concert Tour 2024,Olympiastadion Berlin,Berlin,2022-05-06,20:15:00,Haupttribune,J23,1,Season Ticket,122.45,22.01,144.46,22.05,122.41,debit_card,cancelled,2023-06-19,,No-Show,229.78,6.45,358.64,3.0,,True,,2023-01-01 09:30:37,2025-10-04 12:30:10
EVT-202337524,TKT-253317341,ORD-78719799,CUST-978537,Max Wagner,fan42476@yahoo.com,Handball,Match,Music Festival 2024,Mercedes-Benz Arena Stuttgart,Stuttgart,2023-03-09,21:00:00,Nord,F31,26,student,21.96,42.55,64.51,2.12,62.39,Cash,Paid,19 Nov 2024,,early_departure,243.81,28.34,334.54,,-41.0,True,Corporate,2023-05-20 19:49:04,2025-10-07 10:56:06
EVT-202337525,TKT-559361512,ORD-83287085,CUST-782553,Paul Becker,fan55070@gmail.com,Football,Championship,Comedy Show 2024,Olympiastadion Berlin,Dresden,11 May 2024,12:30:00,Haupttribune,F1,47,student,418.68,19.75,438.43,0.0,438.43,Credit Card,cancelled,2025-04-25,,early_departure,267.68,78.56,784.67,1.0,,False,Season ticket holder,2023-01-20 05:45:20,2025-09-05 08:59:23
EVT-202337526,TKT-982581569,ORD-27923741,CUST-930447,Anna Weber,fan19142@outlook.com,Ice Hockey,Playoff,Bundesliga 2024,BayArena,Dresden,2025/09/22,14:45:00,Circle,X34,28,standard,391.58,41.54,433.12,0.0,433.12,cash,Refunded,2023-11-05,,,106.93,21.11,561.16,1.0,-49.0,True,,2023-04-14 18:40:52,2025-06-23 01:35:36
EVT-202337527,TKT-720822542,ORD-98930231,CUST-550695,Anna Schmidt,fan81030@web.de,Ice Hockey,Tournament,RB Leipzig 2024,Mercedes-Benz Arena Stuttgart,Dortmund,2023-05-07,11:30:00,Gegengerade,H25,4,VIP,441.38,15.27,456.65,15.21,441.44,debit_card,PAID,2025/06/18,False,Early Departure,58.92,46.54,546.9,1.0,91.0,True,,2023-10-23 12:21:33,2025-01-17 07:36:19
EVT-202337528,TKT-804960582,ORD-79275689,CUST-254472,Emma Meyer,fan49473@gmail.com,Skiing,Playoff,BVB 2024,Commerzbank-Arena,Leipzig,07-12-2023,15:15:00,Gegengerade,C8,46,family,127.19,34.3,161.49,0.0,161.49,invoice,PAID,2024-09-26,False,no_show,30.03,63.7,255.22,3.0,-63.0,True,Corporate,2023-12-02 19:48:48,2025-06-19 18:36:12
EVT-202337529,TKT-312517768,ORD-44685599,CUST-888609,Sophie Sowah,fan91946@gmail.com,Volleyball,Playoff,DFB Pokal 2024,Lanxess Arena,Leipzig,2025-12-16,22:45:00,Orchestra,K20,20,senior,323.59,36.5,360.09,95.85,264.24,Debit Card,Cancelled,2024-05-22,False,Unknown,211.64,67.59,543.47,,,True,VIP experience,2023-04-26 15:41:53,2025-11-26 01:05:00
EVT-202337530,TKT-362412963,ORD-45215051,CUST-955994,Mia Schmidt,fan55361@web.de,Football,Final,Champions League 2024,BayArena,Frankfurt,2022/03/31,17:00:00,West,D40,36,Box,224.84,37.77,262.61,39.23,223.38,invoice,Pending,2024-01-28,True,No-Show,155.42,82.56,461.36,,8.0,True,Group booking,2023-01-19 14:02:12,2025-12-11 16:33:00
EVT-202337531,TKT-968265838,ORD-32898765,CUST-720126,Petra Mensah,fan11790@web.de,Cycling,Championship,Music Festival 2024,SAP Arena,Cologne,2023-02-20,10:30:00,West,E30,39,box,206.55,38.26,244.81,0.0,244.81,Invoice,Cancelled,03 Apr 2023,,,251.17,55.98,551.96,3.0,74.0,True,First time,2023-02-15 01:59:36,2025-12-14 20:55:13
EVT-202337532,TKT-874689719,ORD-69347140,CUST-411939,Max Sowah,fan95467@yahoo.com,Cycling,Final,RB Leipzig 2024,BayArena,Cologne,2024-03-01,20:45:00,Balcony,P25,35,VIP,167.9,48.84,216.74,0.0,216.74,debit_card,Failed,2022-12-25,,unknown,106.12,83.29,406.15,5.0,,True,Regular attendee,2023-01-28 10:01:09,2025-09-15 21:25:29
EVT-202337533,TKT-177418933,ORD-25737021,CUST-239242,Leon Weber,fan30343@outlook.com,Swimming,Tournament,Champions League 2024,O2 World Hamburg,Berlin,2024-12-18,21:30:00,West,Y42,13,Box,250.06,27.65,277.71,0.0,277.71,Cash,Failed,2025-08-02,True,Attended,258.5,35.99,572.2,,,False,Regular attendee,2023-10-02 09:48:44,2025-08-03 20:50:23
EVT-202337534,TKT-499740903,ORD-95782000,CUST-975595,Michael Meyer,fan78855@outlook.com,Handball,Tournament,Champions League 2024,Commerzbank-Arena,Hamburg,2025-06-24,13:45:00,West,T14,46,Standard,499.68,5.97,505.65,0.0,505.65,debit_card,refunded,05/04/2024,True,early_departure,296.25,51.07,852.97,2.0,14.0,False,,2023-06-24 08:09:15,2025-11-12 21:21:18
EVT-202337535,TKT-382692545,ORD-78052177,CUST-876884,Sabine Meyer,fan37123@gmail.com,Football,Festival,BVB 2024,Mercedes-Benz Arena Stuttgart,Cologne,2024-01-20,15:30:00,Block B,J28,47,Premium,455.58,8.93,464.51,0.0,464.51,cash,Cancelled,2024-06-11,True,No-Show,102.33,64.01,630.85,4.0,,True,First time,2023-03-03 08:15:02,2025-02-01 13:55:53
EVT-202337536,TKT-292420820,ORD-13910435,CUST-137139,Sophie Sowah,fan79166@gmx.de,Football,Final,FC Bayern 2024,Lanxess Arena,Frankfurt,2022-09-01,21:45:00,Circle,Z29,6,student,156.98,45.79,202.77,64.12,138.65,bank_transfer,Paid,2022-08-16,,,94.81,35.82,269.28,,-53.0,True,First time,2023-09-05 10:46:10,2025-10-06 03:21:46
EVT-202337537,TKT-858844218,ORD-45518379,CUST-380506,Thomas Schneider,fan69280@example.com,Swimming,Match,DFB Pokal 2024,Commerzbank-Arena,Munich,2022-03-03,10:30:00,Ost,R14,14,senior,149.09,26.01,175.1,22.75,152.35,cash,pending,2024-02-17,,Late Arrival,178.79,39.27,370.41,3.0,,False,Season ticket holder,2023-11-14 02:48:38,2025-05-11 15:05:24
EVT-202337538,TKT-897839544,ORD-58464382,CUST-757477,Emma Fischer,fan90003@gmx.de,Skiing,Friendly,BVB 2024,Volksparkstadion,Dortmund,2023-07-30,16:15:00,Nord,F22,24,Premium,379.0,47.67,426.67,0.0,426.67,Credit Card,Pending,2025-01-21,,,197.13,18.58,642.38,2.0,,False,Family,2023-05-02 09:20:45,2025-11-20 14:31:27
EVT-202337539,TKT-310642308,ORD-53750872,CUST-939215,Andreas Hoffmann,fan68192@outlook.com,Handball,League Game,Concert Tour 2024,Olympiastadion Berlin,Stuttgart,2022-07-21,10:00:00,Block B,A32,22,student,481.17,23.68,504.85,0.0,504.85,credit_card,Cancelled,2025-03-10,,unknown,3.83,92.64,601.32,,,True,First time,2023-09-01 03:14:59,2025-12-13 02:28:00
EVT-202337540,TKT-113139785,ORD-92117144,CUST-614462,Christina Sowah,fan31579@gmx.de,Handball,Playoff,DFB Pokal 2024,Mercedes-Benz Arena Stuttgart,Dresden,2023-09-17,15:00:00,Block A,T24,24,Student,486.56,6.19,492.75,0.0,492.75,paypal,Pending,2022-04-03,True,Attended,28.96,89.38,611.09,2.0,-35.0,False,,2023-09-02 09:39:11,2025-08-15 04:24:59
EVT-202337541,TKT-534054101,ORD-22283191,CUST-532068,Leon Becker,fan49337@gmx.de,Cycling,Friendly,National Team 2024,BayArena,Frankfurt,10-06-2023,17:30:00,Gegengerade,C41,3,standard,308.44,8.5,316.94,0.0,316.94,debit_card,pending,2023-10-04,,Early Departure,136.44,16.21,469.59,4.0,,True,VIP experience,2023-08-16 03:22:46,2025-02-27 21:44:29
EVT-202337542,TKT-135691579,ORD-33589674,CUST-317264,Thomas Sowah,fan32545@web.de,Athletics,Match,Comedy Show 2024,Allianz Arena,Berlin,2022-10-16,18:30:00,Balcony,J25,4,family,101.25,44.36,145.61,0.0,145.61,Invoice,cancelled,2022-11-11,,Attended,285.9,93.7,525.21,,71.0,False,VIP experience,2023-06-04 05:48:06,2025-03-19 03:14:55
EVT-202337543,TKT-156686948,ORD-82841153,CUST-345226,Max Osei,fan79026@outlook.com,Basketball,Festival,Bundesliga 2024,BayArena,Dusseldorf,2024-06-17,15:00:00,Orchestra,H22,5,premium,282.14,46.06,328.2,0.0,328.2,Credit Card,Cancelled,2024-02-25,False,No-Show,29.52,41.21,398.93,,,False,Regular attendee,2023-10-11 15:22:49,2025-01-03 21:34:52
EVT-202337544,TKT-298305283,ORD-91584154,CUST-108357,Felix Schneider,fan24326@outlook.com,Basketball,Championship,Bundesliga 2024,O2 World Hamburg,Dresden,2024-07-30,16:15:00,Balcony,U24,33,season_ticket,393.44,17.19,410.63,88.72,321.91,Credit Card,refunded,2024-11-16,False,attended,171.73,51.12,544.76,5.0,,True,VIP experience,2023-08-05 20:20:12,2025-02-04 20:37:39
EVT-202337545,TKT-309634863,ORD-85889071,CUST-952319,Anna Fischer,fan97517@example.com,Volleyball,Tournament,Concert Tour 2024,Veltins-Arena,Stuttgart,2025-04-15,21:30:00,Circle,B21,23,Premium,88.94,48.3,137.24,90.1,47.14,credit_card,Failed,2023-10-12,False,early_departure,211.73,21.63,280.5,,,False,,2023-01-26 00:39:23,2025-05-05 12:19:51
