student_id,enrollment_id,student_name,date_of_birth,age,gender,grade_level,major,enrollment_date,graduation_date,enrollment_status,gpa,credits_completed,credits_required,attendance_rate_pct,course_id,course_name,instructor_name,course_grade,course_credits,semester,academic_year,tuition_eur,financial_aid_eur,scholarship_eur,loan_amount_eur,payment_status,extracurricular_activities,discipline_incidents,counseling_sessions,career_services_used,internship_completed,job_placement,starting_salary_eur,alumni_donor,created_at
STU-202345051,ENR-895459,Anna Hoffmann,2007-03-06,16,Female,12,Economics,2020-07-11,16-10-2024,active,3.0,189,139,76.48,CRS-8423,Intermediate Psychology,Prof. Sophie Weber,C+,1,SUMMER,2021-2022,2416.68,2060.54,8670.65,44967.13,pending,debate,4,3,False,True,Military,,False,2023-06-12 18:52:00
STU-202345052,ENR-258658,Michael Bauer,2006-09-24,14,prefer_not_to_say,Junior,Biology,2023-07-21,2023-12-21,Graduated,2.9,14,178,93.27,CRS-8810,Intermediate Physics,Prof. Paul Fischer,f,2,Summer,2020-2021,6748.15,0.0,3187.16,0.0,paid,Sports,5,11,False,False,Employed,30709.75,True,2023-12-01 23:57:00
STU-202345053,ENR-447712,Petra Klein,2007-10-15,27,MALE,sophomore,Nursing,2022-02-18,2023-03-02,active,174.6514903245589,129,140,57.06,CRS-5716,Advanced Programming,Prof. Christina Sowah,F,1,Spring,2024-2025,11489.81,8523.38,1699.95,0.0,Paid,debate,1,12,False,False,military,,True,2023-06-28 00:23:00
STU-202345054,ENR-332121,Leon Osei,2001-12-23,16,Prefer not to say,Freshman,History,20 Dec 2023,2023-01-27,Active,,168,122,90.5,CRS-7054,Fundamentals of Biology,Prof. Christina Schmidt,C-,2,fall,2024-2025,7009.82,13307.94,0.0,31999.99,overdue,None,2,5,True,True,Unemployed,,True,2023-06-12 10:02:00
STU-202345055,ENR-917660,Sabine Bauer,2004-12-18,19,,Junior,Art,2023-06-03,30/08/2024,withdrawn,2.88,159,137,55.71,CRS-7013,Principles of Art,Prof. Sarah Richter,b,6,fall,2024-2025,14502.23,0.0,0.0,0.0,Deferred,none,5,4,False,True,employed,78773.44,False,2023-08-20 16:29:00
STU-202345056,ENR-949596,Sarah Koch,2007-09-03,24,FEMALE,Freshman,Economics,2021-04-26,2023-06-14,Transferred,2.98,174,173,71.5,CRS-6607,Advanced Art,Prof. Max Hoffmann,C+,3,summer,2023-2024,12809.35,0.0,905.38,0.0,deferred,Debate,5,4,False,True,Military,89013.7,False,2023-06-18 12:40:00
STU-202345057,ENR-334282,Sarah Schneider,2004-10-15,21,male,12,Computer Science,2020-02-05,2024-04-29,active,2.8,36,172,74.24,CRS-3922,Intermediate Psychology,Prof. Felix Klein,D,3,spring,2022-2023,8408.98,916.99,7269.84,26104.96,deferred,N/A,5,0,False,False,EMPLOYED,66191.88,False,2023-01-25 08:24:00
STU-202345058,ENR-804455,Daniel Bauer,2010-11-25,28,non_binary,Sophomore,undeclared,2022-09-14,2024-04-08,Graduated,2.39,78,131,66.25,CRS-8101,Introduction to Chemistry,Prof. Sarah Sowah,F,1,fall,2023-2024,10425.81,0.0,4037.49,36008.9,deferred,None,5,12,False,False,Employed,,False,2023-12-10 23:53:00
STU-202345059,ENR-445725,Petra Bauer,2002-12-04,27,Female,Junior,Physics,2020-01-18,09 Jun 2024,On Leave,1.62,146,125,64.64,CRS-8418,Principles of Mathematics,Prof. Christina Meyer,f,6,fall,2023-2024,7094.79,0.0,7538.12,48043.28,Deferred,student_government,5,8,False,False,unemployed,,False,2023-06-22 05:18:00
STU-202345060,ENR-763781,Leon Osei,2004-06-13,26,FEMALE,Senior,History,2022-08-23,2024-04-17,On Leave,1.32,161,134,61.48,CRS-5801,Fundamentals of Economics,Prof. Christina Becker,d,6,summer,2023-2024,14697.7,4455.0,0.0,12207.76,paid,volunteering,3,0,False,False,Further Education,32954.71,False,2023-09-25 16:22:00
STU-202345061,ENR-419733,Emma Sowah,2005-06-21,16,Female,freshman,Biology,2024-08-30,12/01/2023,Withdrawn,3.5,15,158,60.52,CRS-1028,Principles of Physics,Prof. Christina Weber,c_minus,1,Spring,2020-2021,9850.16,0.0,0.0,30491.12,deferred,,3,18,False,True,Unknown,,True,2023-01-02 01:35:00
STU-202345062,ENR-183677,Max Wolf,2009-07-07,23,FEMALE,Junior,Education,2022-12-04,2024-04-03,active,,195,170,79.42,CRS-2207,Advanced Business,Prof. Mia Hoffmann,,6,spring,2024-2025,5822.11,14782.0,0.0,10252.09,deferred,,5,8,False,False,,,True,2023-02-28 00:13:00
STU-202345063,ENR-546235,Christina Wagner,2004-06-10,14,non_binary,Graduate,Chemistry,21/11/2024,2022-10-27,graduated,2.18,110,170,97.02,CRS-7275,Introduction to Mathematics,Prof. Mia Muller,C-,4,Spring,2023-2024,10864.55,0.0,0.0,0.0,deferred,Debate,0,12,True,False,Unknown,,True,2023-05-14 22:19:00
STU-202345064,ENR-159239,Sabine Schulz,1998-08-25,24,male,9,Engineering,2022-01-17,2025-03-12,transferred,3.32,34,124,90.21,CRS-7441,Principles of Economics,Prof. Mia Osei,F,5,fall,2023-2024,4092.07,4076.76,0.0,11052.16,pending,sports,3,14,True,False,Military,,False,2023-11-21 17:52:00
STU-202345065,ENR-876119,Felix Bauer,2008-04-05,14,Male,Senior,Business,2025-10-15,2022-01-03,Active,3.41,68,173,69.73,CRS-8887,Introduction to Economics,Prof. Mia Schneider,C-,5,Summer,2021-2022,1183.36,2105.32,5583.64,34003.63,paid,Research,4,3,False,False,unemployed,,False,2023-05-05 11:29:00
STU-202345066,ENR-693541,Michael Schneider,2010-08-27,21,female,,Psychology,2024-02-18,2024-02-19,withdrawn,2.52,31,136,60.38,CRS-4400,Advanced Biology,Prof. Thomas Bauer,C-,1,SUMMER,2024-2025,14481.73,2500.72,9166.55,26705.11,pending,Sports,2,10,True,True,military,,True,2023-08-18 01:49:00
STU-202345067,ENR-436860,Andreas Schneider,1995-01-03,23,non_binary,junior,Computer Science,2023-07-30,2024-10-22,Active,1.62,61,130,0.0,CRS-4072,Advanced Literature,Prof. Felix Muller,c,6,Summer,2024-2025,2123.38,5971.17,1269.13,31680.53,partial,Music,5,12,False,False,further_education,,True,2023-12-22 09:30:00
STU-202345068,ENR-871728,Christina Wagner,1999-05-13,16,Female,10,History,21/11/2021,2022-03-22,suspended,2.17,33,152,71.58,CRS-6476,Intermediate Engineering,Prof. Andreas Weber,C-,1,fall,2025-2026,8560.43,5533.19,254.61,5550.4,paid,Music,4,11,False,True,EMPLOYED,79176.01,True,2023-10-24 15:34:00
STU-202345069,ENR-783034,Sophie Koch,2001-07-31,29,female,Freshman,Psychology,2023-05-11,2023-10-26,Suspended,2.71,124,123,67.36,CRS-8872,Intermediate Mathematics,Prof. Hanna Bauer,N/A,6,SUMMER,2024-2025,12482.99,12533.54,9486.13,0.0,partial,music,3,6,True,True,EMPLOYED,,False,2023-08-24 11:17:00
STU-202345070,ENR-122371,Emma Osei,26/01/2001,19,M,Senior,History,2025-11-28,2023-09-17,suspended,2.83,115,144,98.85,CRS-9114,Intermediate Art,Prof. Max Klein,N/A,4,Summer,2020-2021,1203.53,0.0,8357.63,0.0,paid,none,2,17,False,False,unknown,,False,2023-11-24 12:53:00
STU-202345071,ENR-432207,Hanna Hoffmann,2006-02-22,16,prefer_not_to_say,Graduate,Chemistry,2025-04-18,27-08-2023,graduated,2.34,158,146,98.97,CRS-9682,Introduction to Physics,Prof. Christina Muller,B+,5,summer,2024-2025,14031.2,0.0,511.26,38411.08,partial,Sports,1,9,False,False,Employed,N/A,False,2023-03-13 17:45:00
STU-202345072,ENR-444307,Felix Koch,08/06/1998,26,Male,junior,English,2022-10-02,2025-01-21,Graduated,1.86,127,161,93.8,CRS-4224,Principles of Physics,Prof. Daniel Muller,F,5,summer,2025-2026,7930.85,1707.89,2712.15,0.0,overdue,none,5,17,False,True,,,True,2023-03-24 22:09:00
STU-202345073,ENR-684597,Sarah Richter,1996-04-26,25,Prefer not to say,12,Computer Science,2021-04-29,2022-09-23,on_leave,3.02,23,138,59.65,CRS-3876,Advanced Programming,Prof. Felix Schmidt,N/A,3,Summer,2021-2022,510.14,0.0,0.0,0.0,Partial,N/A,5,14,True,True,employed,60153.13,False,2023-01-23 20:24:00
STU-202345074,ENR-848887,Andreas Muller,2003-07-02,21,F,sophomore,Art,2025-09-27,2025-10-07,On Leave,1.04,161,147,67.71,CRS-1938,Applied Chemistry,Prof. Petra Schmidt,Incomplete,2,fall,2023-2024,4873.24,0.0,5119.75,0.0,Pending,volunteering,5,3,False,False,Military,,False,2023-09-26 13:46:00
STU-202345075,ENR-260001,Sophie Meyer,2008-12-06,29,M,sophomore,Physics,2023-11-17,2023-09-24,Suspended,3.53,171,152,73.55,CRS-1933,Applied Chemistry,Prof. Sarah Schmidt,withdrawn,5,FALL,2020-2021,9435.56,0.0,518.79,48083.67,PAID,Volunteering,5,12,True,True,Employed,,True,2023-11-21 00:08:00
STU-202345076,ENR-999001,Daniel Weber,2005-08-20,26,M,Freshman,Engineering,2024-04-18,12-07-2022,transferred,NA,55,122,86.79,CRS-3949,Introduction to Programming,Prof. Sabine Weber,A-,3,FALL,2025-2026,7065.6,11008.12,0.0,0.0,deferred,Research,5,1,True,True,employed,38459.76,False,2023-12-05 02:55:00
STU-202345077,ENR-436606,Sabine Fischer,26/06/2003,29,,junior,English,07/09/2025,2024-10-07,graduated,2.03,138,157,76.96,CRS-7508,Fundamentals of Chemistry,Prof. Leon Wolf,withdrawn,4,FALL,2022-2023,11203.54,0.0,0.0,0.0,Partial,music,3,15,False,True,unemployed,34072.52,False,2023-09-20 21:37:00
STU-202345078,ENR-468060,Emma Schmidt,10/13/2008,19,Non-binary,sophomore,English,2023-02-09,2022-12-23,ACTIVE,2.68,128,148,92.07,CRS-8176,Intermediate Chemistry,Prof. Mia Klein,b_minus,1,SUMMER,2020-2021,6812.53,0.0,8288.6,0.0,Overdue,Research,4,12,True,True,Employed,,False,2023-08-09 03:47:00
STU-202345079,ENR-575230,Michael Fischer,2008-07-05,24,Female,sophomore,Business,2024-11-15,2022-01-12,on_leave,1.44,45,130,59.62,CRS-5408,Advanced Programming,Prof. Christina Klein,b,5,spring,2022-2023,2691.12,11232.11,0.0,15481.12,Deferred,music,4,5,False,False,further_education,90425.98,False,2023-09-13 16:38:00
STU-202345080,ENR-497352,Christina Richter,2000-07-26,17,non_binary,10,Engineering,2024-03-14,2023-11-09,Transferred,3.49,132,170,68.86,CRS-8743,Introduction to Chemistry,Prof. Felix Hoffmann,B-,3,Spring,2021-2022,9718.91,0.0,1226.42,0.0,pending,Debate,3,9,True,False,Military,65410.42,False,2023-04-16 07:05:00
STU-202345081,ENR-206868,Hanna Wolf,03/30/2001,27,Female,freshman,Engineering,2025-01-04,2022-02-10,Withdrawn,3.65,140,136,77.31,CRS-1156,Introduction to Business,Prof. Felix Wagner,F,6,Fall,2022-2023,10119.77,10023.57,0.0,0.0,paid,Student Government,0,1,True,False,EMPLOYED,88086.63,False,2023-04-21 13:43:00
STU-202345082,ENR-247457,Max Sowah,2000-07-16,21,male,Senior,Mathematics,2020-05-05,2023-01-04,active,3.04,24,145,60.14,CRS-1662,Intermediate History,Prof. Max Hoffmann,C+,1,fall,2020-2021,11971.66,9476.65,0.0,38701.0,Pending,Debate,0,13,False,False,Unknown,83419.92,False,2023-05-04 03:43:00
STU-202345083,ENR-762640,Lukas Becker,03/23/1996,18,F,Senior,Computer Science,2025-05-18,2025-06-26,On Leave,3.56,92,120,76.76,CRS-3094,Applied Economics,Prof. Michael Becker,c,4,summer,2022-2023,11281.25,0.0,7121.04,25651.2,Pending,none,1,7,False,False,Further Education,,True,2023-04-27 11:44:00
STU-202345084,ENR-984999,Sarah Schulz,1995-10-14,18,F,senior,Engineering,2023-03-02,2023-01-25,active,NA,19,148,59.26,CRS-2596,Introduction to Art,Prof. Hanna Klein,F,3,Spring,2021-2022,9836.68,9035.03,0.0,0.0,partial,Debate,1,7,True,False,unemployed,,True,2023-09-07 04:07:00
STU-202345085,ENR-724721,Thomas Wagner,2006-01-05,26,Prefer not to say,junior,Biology,2024-05-27,2024-11-21,On Leave,,33,123,60.77,CRS-5150,Applied Chemistry,Prof. Max Hoffmann,f,2,fall,2025-2026,12097.12,7677.93,8742.85,0.0,deferred,N/A,4,14,True,True,Military,84117.65,True,2023-01-12 19:26:00
STU-202345086,ENR-736809,Anna Klein,2000-01-03,28,female,Junior,Physics,2021-01-25,2025-05-25,suspended,2.35,63,176,63.63,CRS-6336,Intermediate Chemistry,Prof. Hanna Wagner,b_plus,3,Summer,2021-2022,4145.9,389.19,2419.08,0.0,Deferred,Sports,5,10,False,False,employed,95228.7,False,2023-07-20 06:46:00
STU-202345087,ENR-201708,Mia Weber,2009-01-27,29,F,sophomore,Education,2025-03-04,2022-12-18,ACTIVE,3.29,23,140,89.71,CRS-6537,Introduction to Chemistry,Prof. Christina Koch,A-,6,FALL,2022-2023,734.72,3431.38,0.0,28576.28,Pending,none,3,1,True,True,unknown,72327.22,False,2023-08-15 06:53:00
STU-202345088,ENR-189399,Anna Schulz,2006-08-17,23,Female,,Education,14 Feb 2023,2024-05-06,transferred,2.58,12,160,98.5,CRS-3795,Principles of Art,Prof. Sophie Wolf,B,3,Fall,2025-2026,14543.4,13451.15,0.0,21044.62,deferred,research,5,15,False,True,Unemployed,33422.78,False,2023-11-08 04:40:00
STU-202345089,ENR-329951,Lukas Wolf,1998-09-15,18,Male,Junior,undeclared,2021-11-20,2023-04-17,graduated,,8,120,83.09,CRS-7878,Advanced Physics,Prof. Petra Wolf,C-,2,Fall,2020-2021,3481.12,0.0,7949.52,0.0,partial,music,0,16,False,False,Military,,False,2023-10-09 01:32:00
STU-202345090,ENR-538951,Thomas Sowah,1995-02-25,18,MALE,Graduate,Art,2023-12-07,07/05/2023,Graduated,2.52,164,136,74.56,CRS-2690,Applied Psychology,Prof. Thomas Klein,d,6,Summer,2022-2023,9365.04,0.0,1686.38,48677.57,Overdue,research,0,20,True,False,EMPLOYED,,True,2023-06-18 11:51:00
STU-202345091,ENR-773377,Michael Bauer,2009-03-12,18,M,graduate,undeclared,2025-10-02,2023-11-15,withdrawn,2.73,97,179,87.52,CRS-8016,Fundamentals of Psychology,Prof. Daniel Wolf,a,2,Spring,2025-2026,13972.45,12038.31,0.0,0.0,Deferred,None,2,4,True,False,EMPLOYED,32158.72,False,2023-05-18 20:05:00
STU-202345092,ENR-356704,Emma Osei,2004-01-26,22,Male,9,English,10/03/2025,30-06-2022,Graduated,3.19,88,164,81.75,CRS-2032,Advanced Chemistry,Prof. Max Sowah,c_minus,4,FALL,2023-2024,7187.03,4588.34,0.0,0.0,PAID,Music,2,11,True,False,Military,,True,2023-09-20 06:51:00
STU-202345093,ENR-772650,Michael Osei,2010-05-13,14,Female,,Computer Science,2024-12-07,2023-05-29,transferred,1.46,151,178,68.84,CRS-8336,Principles of Music,Prof. Anna Schneider,a,2,FALL,2021-2022,1876.26,7805.27,3093.51,11126.43,PAID,Debate,2,3,True,True,unknown,,False,2023-04-27 14:32:00
STU-202345094,ENR-260865,Sarah Wagner,2009-03-27,15,Non-binary,,Music,2023-10-24,2024-02-07,Transferred,3.68,92,166,84.72,CRS-1038,Applied Psychology,Prof. Sarah Schulz,Incomplete,1,Summer,2022-2023,4407.66,0.0,0.0,0.0,pending,music,3,19,False,True,Military,,True,2023-06-09 18:09:00
STU-202345095,ENR-816657,Mia Wolf,2001-04-13,27,F,junior,Education,2022-09-12,2023-08-07,withdrawn,,67,126,81.01,CRS-9338,Applied Engineering,Prof. Sarah Becker,C,4,Summer,2020-2021,7786.47,9760.95,0.0,10222.61,paid,None,5,8,True,False,EMPLOYED,,True,2023-04-06 06:14:00
STU-202345096,ENR-869735,Sabine Weber,2010-08-30,23,F,graduate,Art,15 Oct 2024,20 Jun 2023,Withdrawn,0,66,129,72.91,CRS-4635,Fundamentals of Engineering,Prof. Andreas Klein,c_plus,2,summer,2023-2024,6929.19,3937.75,6907.63,48126.03,Pending,Sports,2,4,False,True,employed,,False,2023-06-02 21:57:00
STU-202345097,ENR-217131,Max Richter,2005-08-16,23,Prefer not to say,11,Economics,2025-09-14,2023-10-10,Transferred,3.38,23,154,91.7,CRS-3235,Advanced Mathematics,Prof. Felix Meyer,B,6,summer,2024-2025,12753.74,12159.46,0.0,0.0,overdue,research,4,6,False,True,EMPLOYED,,False,2023-03-26 22:31:00
STU-202345098,ENR-460774,Max Schmidt,2006-09-20,22,prefer_not_to_say,Sophomore,,13 May 2025,2024-09-04,Withdrawn,1.23,8,156,74.15,CRS-2885,Applied Business,Prof. Sophie Becker,A-,6,Fall,2020-2021,5611.43,4133.86,8912.66,0.0,Partial,volunteering,5,16,False,False,military,,False,2023-12-04 13:42:00
STU-202345099,ENR-417168,Sophie Wolf,1998-02-27,22,M,Graduate,undeclared,2024-04-29,05/28/2025,ACTIVE,3.46,51,148,73.26,CRS-6152,Advanced Music,Prof. Sarah Koch,c_minus,1,summer,2023-2024,5477.29,11751.56,0.0,0.0,PAID,sports,4,4,True,False,unemployed,,True,2023-03-13 03:48:00
STU-202345100,ENR-762491,Anna Bauer,2003-01-13,17,,sophomore,Biology,19-02-2025,2022-10-08,on_leave,2.01,151,142,96.56,CRS-1413,Intermediate Literature,Prof. Sophie Klein,b_plus,2,FALL,2020-2021,7411.11,1381.23,6716.78,0.0,deferred,Student Government,2,0,True,False,further_education,,False,2023-02-01 01:11:00
STU-202345101,ENR-119272,Anna Bauer,2000-10-07,29,Non-binary,11,History,2021-04-02,2025-06-24,withdrawn,3.85,119,124,77.19,CRS-3769,Principles of Biology,Prof. Anna Sowah,b,1,Fall,2023-2024,3694.46,13792.53,3990.97,21338.98,deferred,research,1,16,True,True,unemployed,,False,2023-06-04 04:50:00
STU-202345102,ENR-104518,Sabine Richter,2006-12-05,23,Prefer not to say,Sophomore,Education,2022-03-06,2022-10-13,Withdrawn,1.01,33,138,98.64,CRS-5448,Applied Chemistry,Prof. Emma Schmidt,c_minus,5,spring,2025-2026,787.6,0.0,3580.54,0.0,PAID,music,5,2,True,False,further_education,58996.0,False,2023-05-25 04:30:00
STU-202345103,ENR-761932,Petra Schulz,2002-12-27,30,F,,Physics,2023-09-29,07/10/2025,graduated,3.07,119,133,92.57,CRS-5114,Introduction to Chemistry,Prof. Mia Sowah,f,5,summer,2023-2024,2148.04,8804.31,0.0,31332.75,paid,Student Government,1,20,True,False,Further Education,85910.84,True,2023-07-07 08:08:00
STU-202345104,ENR-140703,Thomas Muller,2003-01-10,15,FEMALE,12,Psychology,21/06/2020,2022-03-20,transferred,3.73,4,173,97.8,CRS-4287,Principles of Chemistry,Prof. Daniel Schulz,B+,5,fall,2024-2025,12314.59,2247.35,0.0,43007.22,Paid,student_government,4,16,True,False,further_education,,True,2023-12-02 16:55:00
STU-202345105,ENR-483856,Paul Wolf,2009-03-01,26,Female,9,Mathematics,2022-07-01,2022-09-15,Transferred,,138,122,63.44,CRS-8958,Intermediate Mathematics,Prof. Emma Sowah,c_minus,1,SPRING,2025-2026,11740.52,3206.96,1639.96,0.0,Deferred,,0,12,True,True,military,65008.77,False,2023-05-12 05:37:00
STU-202345106,ENR-378564,Paul Schulz,2001-06-24,17,MALE,Junior,Physics,2025-08-06,2022-10-30,On Leave,3.72,21,161,93.23,CRS-3803,Introduction to Music,Prof. Max Schmidt,a_minus,2,Fall,2023-2024,14841.51,1961.02,0.0,0.0,paid,Sports,1,18,False,False,military,,True,2023-10-25 13:57:00
STU-202345107,ENR-864075,Paul Richter,2005-08-11,25,female,graduate,Computer Science,2025-12-17,17/08/2022,active,,97,177,71.8,CRS-7936,Advanced History,Prof. Daniel Sowah,C+,2,SPRING,2021-2022,1924.54,454.24,4620.54,0.0,partial,student_government,0,19,False,False,further_education,,True,2023-06-01 06:04:00
STU-202345108,ENR-226688,Emma Hoffmann,2007-07-21,18,female,senior,Chemistry,2021-11-20,2022-03-24,graduated,NA,33,168,52.45,CRS-5457,Intermediate History,Prof. Michael Meyer,C,3,SUMMER,2023-2024,5213.41,12691.09,858.07,34371.73,Paid,Student Government,4,1,False,True,unknown,,True,2023-08-13 07:35:00
STU-202345109,ENR-566363,Christina Wagner,1995-05-09,22,Non-binary,Junior,Physics,25 Oct 2020,2025-11-27,Graduated,1.87,113,149,52.96,CRS-6370,Fundamentals of Music,Prof. Anna Muller,,2,Summer,2025-2026,4914.59,6369.54,0.0,44928.92,paid,Volunteering,5,4,True,False,unemployed,67528.29,False,2023-11-05 04:05:00
STU-202345110,ENR-665397,Anna Schulz,1996-08-10,19,Female,junior,Psychology,04/28/2021,22-10-2023,active,1.17,118,174,57.92,CRS-9068,Advanced Music,Prof. Mia Schmidt,c_minus,3,FALL,2023-2024,4737.83,12111.95,0.0,15116.26,Deferred,Music,5,7,True,True,Unknown,34766.23,True,2023-12-13 09:37:00
STU-202345111,ENR-993692,Christina Sowah,2002-07-17,15,Prefer not to say,graduate,Biology,06/07/2020,2025-02-06,active,2.42,77,120,76.32,CRS-8405,Principles of Chemistry,Prof. Michael Bauer,a,4,spring,2022-2023,9230.58,11200.85,0.0,15358.38,deferred,research,1,8,False,True,EMPLOYED,56200.45,False,2023-02-15 17:25:00
STU-202345112,ENR-424392,Emma Wolf,1995-02-27,22,Non-binary,,Music,2025-06-14,2025-08-17,withdrawn,2.78,83,144,96.1,CRS-3934,Applied Programming,Prof. Felix Wolf,A-,1,SPRING,2022-2023,5631.54,0.0,0.0,33868.78,overdue,music,2,15,False,True,Unemployed,58066.71,False,2023-01-16 04:23:00
STU-202345113,ENR-505730,Michael Wagner,1995-01-18,26,non_binary,9,Chemistry,2022-10-22,2024-11-14,suspended,1.82,10,174,52.33,CRS-5883,Applied Mathematics,Prof. Mia Hoffmann,c,1,SUMMER,2021-2022,4233.61,5518.4,0.0,7708.36,Deferred,,5,13,True,False,,51556.07,True,2023-06-15 12:22:00
STU-202345114,ENR-406167,Mia Wagner,2001-04-13,17,female,Freshman,Nursing,2022-04-11,2025-10-01,Withdrawn,3.21,65,147,73.29,CRS-3877,Fundamentals of Engineering,Prof. Andreas Fischer,C-,5,SPRING,2023-2024,4457.7,5534.48,6743.94,0.0,Deferred,research,0,16,True,False,EMPLOYED,77640.59,True,2023-04-22 21:07:00
STU-202345115,ENR-851744,Anna Wolf,1999-12-13,14,MALE,Junior,Mathematics,2021-11-08,2025-06-14,On Leave,3.64,179,162,98.18,CRS-7254,Principles of Biology,Prof. Paul Schulz,withdrawn,3,Summer,2024-2025,13565.16,3427.83,3063.26,907.12,pending,debate,0,3,False,False,Employed,,True,2023-05-22 00:53:00
STU-202345116,ENR-680700,Sophie Klein,1999-11-14,23,Female,senior,English,2022-07-03,2022-07-10,suspended,1.46,170,153,61.6,CRS-5891,Fundamentals of Literature,Prof. Sarah Schulz,b_plus,4,Fall,2022-2023,7148.5,8645.88,4562.42,1450.93,deferred,debate,3,10,False,False,Military,,False,2023-11-11 17:14:00
STU-202345117,ENR-961264,Leon Schneider,2001-10-10,26,non_binary,Sophomore,,2023-09-19,2025-12-11,transferred,2.36,36,156,98.52,CRS-2310,Advanced History,Prof. Christina Fischer,Incomplete,1,SPRING,2020-2021,7453.13,6846.24,8888.82,35258.93,Deferred,Debate,2,3,True,True,Unemployed,,True,2023-12-19 17:06:00
STU-202345118,ENR-441303,Sarah Bauer,2000-02-04,21,female,12,Music,2025-09-02,2025-10-20,active,2.29,73,149,80.43,CRS-2726,Advanced Economics,Prof. Sabine Muller,C+,5,FALL,2023-2024,5590.83,0.0,6835.59,0.0,Partial,volunteering,5,7,False,False,further_education,45723.42,False,2023-02-04 06:17:00
STU-202345119,ENR-254351,Sophie Sowah,1997-12-06,25,F,10,Computer Science,2021-09-30,2022-09-13,withdrawn,1.79,22,175,54.06,CRS-6455,Introduction to Physics,Prof. Andreas Hoffmann,a_minus,2,SPRING,2022-2023,14948.4,0.0,3016.27,11952.33,Paid,music,3,15,True,False,Unknown,75143.49,True,2023-01-11 22:26:00
STU-202345120,ENR-325953,Lukas Schmidt,09/30/2002,14,Male,sophomore,Art,2020-02-23,2024-04-23,transferred,2.98,81,136,58.83,CRS-1803,Intermediate History,Prof. Emma Klein,b,1,Spring,2024-2025,4207.66,4099.78,620.73,36517.28,Partial,none,1,1,True,False,,77840.67,True,2023-11-17 10:26:00
STU-202345121,ENR-469776,Anna Wagner,2000-10-21,27,Female,9,Nursing,2024-08-26,2024-05-05,graduated,1.48,92,151,68.62,CRS-7823,Intermediate History,Prof. Petra Richter,d,2,Summer,2023-2024,9398.33,0.0,3342.04,0.0,pending,student_government,5,13,False,False,,44418.02,True,2023-08-24 21:25:00
STU-202345122,ENR-258326,Sarah Muller,2002-07-15,26,F,junior,Engineering,11/10/2025,2023-12-20,Transferred,,181,157,66.24,CRS-6077,Advanced Economics,Prof. Sarah Hoffmann,A,5,SUMMER,2020-2021,9654.19,6790.14,8987.1,4135.78,Overdue,none,0,11,True,True,military,,True,2023-10-15 07:30:00
STU-202345123,ENR-735695,Emma Weber,2004-11-02,27,Non-binary,sophomore,Music,2021-11-13,2022-12-14,Transferred,1.89,1,124,90.42,CRS-8430,Principles of Literature,Prof. Emma Sowah,c_minus,4,fall,2025-2026,1234.2,0.0,6058.1,4042.07,Pending,,1,1,False,False,unknown,,False,2023-01-01 02:38:00
