transaction_id,account_id,customer_id,customer_name,account_type,account_status,transaction_type,transaction_date,amount,currency,balance_after,transaction_channel,branch_city,merchant_name,payment_method,is_international,fee_amount,risk_score,fraud_flag,aml_check_status,kyc_status,credit_score,customer_segment,ip_address,created_at
TXN-20230048783,ACC-739771005,CUST-524695,Andreas Agyeman,Savings,Active,Fee,02/17/2023,-21613.35,EUR,361773.76,Mobile App,Berlin,Shell,sepa,True,20.47,69.82,True,Passed,verified,731.0,Private Banking,205.56.110.61,2023-08-24 22:57:00
TXN-20230048784,ACC-577794096,CUST-899444,Anna Koch,Loan,active,Interest,2022-07-16,14463.01,EUR,312238.32,Branch,Cologne,Deutsche Bahn,Cash,True,0.0,3.65,True,Pending,Not Required,767.0,Premium,44.141.20.231,2023-03-05 13:09:00
TXN-20230048785,ACC-880651755,CUST-147528,Sophie Fischer,Checking,active,Fee,2022-08-07,38062.65,CHF,319937.25,Branch,Frankfurt,REWE,Cash,True,22.24,0.57,False,Skipped,verified,340.0,Business,17.98.214.203,2023-05-12 03:49:00
TXN-20230048786,ACC-640990475,CUST-245756,Sophie Wolf,Checking,Closed,Deposit,01 Nov 2025,17475.26,GBP,272180.75,Direct Debit,Stuttgart,MediaMarkt,Cash,True,0.0,54.43,False,Failed,Not Required,,Premium,50.194.226.26,2023-01-12 17:24:00
TXN-20230048787,ACC-191486900,CUST-112961,Daniel Boateng,Investment,active,Deposit,2024-03-10,-20986.4,CHF,245067.89,Branch,Dusseldorf,Shell,Bank Transfer,False,0.0,9.49,True,Skipped,Verified,416.0,Premium,133.249.128.196,2023-06-03 05:53:00
TXN-20230048788,ACC-982005884,CUST-747263,David Boateng,Savings,Frozen,Refund,2023-08-22,-41761.1,CHF,145380.89,ATM,Cologne,Amazon,sepa,True,0.0,11.89,False,Pending,Expired,,Retail,3.82.166.216,2023-12-20 11:52:00
TXN-20230048789,ACC-931468873,CUST-616592,Michael Klein,Mortgage,Dormant,Transfer,2025-07-03,13892.0,EUR,181052.56,Direct Debit,Essen,EDEKA,Credit Card,True,0.0,91.14,True,Manual Review,verified,,Private Banking,139.164.151.254,2023-12-13 17:03:00
TXN-20230048790,ACC-460205668,CUST-882062,Lukas Meyer,Credit Card,Dormant,Fee,2024-03-23,-12962.49,GBP,377300.35,Mobile App,Nuremberg,Shell,Cash,True,20.63,48.75,True,Failed,Not Required,844.0,Business,65.125.97.98,2023-09-19 13:23:00
TXN-20230048791,ACC-175985133,CUST-857452,Christina Koch,Savings,active,Refund,2025-01-31,47325.7,EUR,90041.61,Online,Hanover,MediaMarkt,Cash,False,14.4,27.25,False,passed,Pending,,Premium,46.61.144.227,2023-01-05 18:47:00
TXN-20230048792,ACC-694820825,CUST-420004,Hanna Fischer,Loan,Active,Interest,2025-01-28,25127.84,EUR,1956.98,Phone,Berlin,REWE,Cash,True,0.0,6.4,True,Pending,Not Required,384.0,Corporate,187.159.81.62,2023-12-05 12:26:00
TXN-20230048793,ACC-433141499,CUST-202785,Anna Klein,Investment,Active,Refund,2023-04-05,33269.78,PLN,7474.05,Branch,Berlin,Lidl,Cash,True,0.49,86.65,False,passed,Not Required,771.0,Retail,220.139.153.41,2023-08-10 21:49:00
TXN-20230048794,ACC-956673744,CUST-491577,David Becker,Mortgage,Closed,Withdrawal,2025-10-22,-37899.66,PLN,335714.56,Online,Essen,,Cash,False,20.66,25.98,False,Passed,Expired,,Business,15.169.209.174,2023-08-05 08:55:00
TXN-20230048795,ACC-829614402,CUST-123491,Daniel Richter,Credit Card,active,Payment,2025-07-28,39325.87,USD,338578.07,Branch,Cologne,Amazon,Credit Card,True,0.0,10.53,True,Skipped,Pending,819.0,Premium,176.8.105.26,2023-02-01 08:45:00
TXN-20230048796,ACC-151312825,CUST-367745,Paul Mensah,Checking,active,Withdrawal,2024-03-11,-44399.26,EUR,163499.22,Branch,Dresden,Aldi,Credit Card,False,0.0,9.38,False,Manual Review,Expired,699.0,Premium,211.69.15.188,2023-03-19 04:43:00
TXN-20230048797,ACC-888149356,CUST-229399,Lukas Mensah,Mortgage,Closed,Withdrawal,2022-07-28,-12518.38,CHF,228679.24,Phone,Nuremberg,Aldi,SEPA,False,0.0,24.69,False,Pending,Pending,456.0,Corporate,210.254.167.247,2023-05-17 14:55:00
TXN-20230048798,ACC-576661305,CUST-594961,Andreas Wolf,Mortgage,ACTIVE,Payment,08/01/2024,32087.98,PLN,106348.79,Branch,Hamburg,Amazon,Cash,True,0.0,91.86,True,Skipped,verified,707.0,Private Banking,166.167.151.133,2023-12-06 06:13:00
TXN-20230048799,ACC-399779546,CUST-365026,Paul Klein,Loan,active,Deposit,2023-04-26,-16607.43,PLN,175480.63,Online,Hamburg,Deutsche Bahn,Debit Card,False,0.0,56.73,True,Passed,Not Required,,Private Banking,135.110.55.73,2023-05-22 18:38:00
TXN-20230048800,ACC-586322761,CUST-796254,Lisa Schulz,Mortgage,active,Payment,2024-05-14,-15531.37,GBP,83372.94,SEPA,Stuttgart,EDEKA,SEPA,True,0.0,26.37,False,Pending,verified,633.0,Premium,43.50.36.55,2023-04-20 06:41:00
TXN-20230048801,ACC-203793982,CUST-427173,Paul Boateng,Credit Card,ACTIVE,Fee,2023-05-20,-11392.01,PLN,276939.24,Phone,Berlin,REWE,Debit Card,True,0.0,13.36,True,Pending,Expired,678.0,Business,7.19.16.61,2023-01-11 04:11:00
TXN-20230048802,ACC-274813528,CUST-426839,Mia Agyeman,Credit Card,active,Deposit,2024-03-18,45417.86,CHF,419324.12,Direct Debit,Duisburg,REWE,SEPA,True,3.15,98.48,False,Manual Review,verified,,Premium,252.70.116.188,2023-08-28 09:46:00
TXN-20230048803,ACC-707536641,CUST-542663,Christina Schneider,Credit Card,Dormant,Transfer,2025-03-03,26289.69,EUR,34163.86,SEPA,Munich,Shell,Credit Card,True,0.0,61.23,False,Failed,Verified,,Private Banking,199.126.217.128,2023-05-05 13:12:00
TXN-20230048804,ACC-941206133,CUST-672009,Leon Wagner,Savings,ACTIVE,Fee,2022-07-11,-23829.63,PLN,445781.6,Online,Duisburg,Netflix,Debit Card,True,0.0,50.76,False,Failed,Expired,722.0,Corporate,146.21.213.154,2023-11-22 00:42:00
TXN-20230048805,ACC-706811040,CUST-158762,Michael Richter,Loan,Dormant,Withdrawal,30 Jan 2024,-33253.98,EUR,31702.56,Online,Hanover,Shell,Credit Card,False,0.0,99.54,False,passed,verified,,Premium,15.132.82.130,2023-12-06 23:45:00
TXN-20230048806,ACC-121108551,CUST-761161,Andreas Mensah,Savings,ACTIVE,Deposit,28 May 2023,-41715.0,CHF,329938.23,SEPA,Stuttgart,Deutsche Bahn,Bank Transfer,True,0.0,53.54,True,Passed,verified,,Corporate,144.168.232.16,2023-10-02 03:03:00
TXN-20230048807,ACC-462705195,CUST-835754,Sabine Schneider,Loan,Dormant,Fee,2022-07-11,9733.8,EUR,153213.27,Phone,Munich,EDEKA,Debit Card,False,0.0,29.55,False,Pending,verified,428.0,Business,185.152.121.54,2023-01-20 23:02:00
TXN-20230048808,ACC-575011097,CUST-207073,Sarah Schulz,Loan,Dormant,Deposit,2022-06-24,-35412.42,GBP,106321.44,SEPA,Dresden,Amazon,Credit Card,True,4.93,92.87,True,passed,Expired,,Corporate,100.83.255.1,2023-06-13 13:08:00
TXN-20230048809,ACC-981470217,CUST-680134,Paul Wolf,Loan,Dormant,Transfer,2023-04-07,-31470.9,EUR,234599.14,Mobile App,Leipzig,REWE,Credit Card,True,0.0,54.15,False,Manual Review,Expired,527.0,Private Banking,84.45.102.30,2023-04-11 10:27:00
TXN-20230048810,ACC-678839126,CUST-606714,Sophie Sowah,Investment,Active,Payment,15/12/2024,-49254.51,USD,33656.69,Mobile App,Cologne,MediaMarkt,sepa,True,8.54,87.66,True,Failed,Not Required,779.0,Business,158.159.23.181,2023-08-22 11:42:00
TXN-20230048811,ACC-206217404,CUST-629116,Christina Wagner,Investment,active,Refund,07 Apr 2025,36600.09,EUR,455649.85,Direct Debit,Cologne,REWE,Cash,False,3.48,60.5,False,Failed,Pending,521.0,Premium,133.25.110.3,2023-12-08 23:07:00
TXN-20230048812,ACC-320098663,CUST-262650,Christina Weber,Mortgage,ACTIVE,Transfer,04/13/2024,-17296.86,PLN,320271.15,Phone,Nuremberg,MediaMarkt,SEPA,True,0.0,58.61,True,Skipped,Expired,,Corporate,101.16.52.6,2023-11-24 19:38:00
TXN-20230048813,ACC-516987420,CUST-915839,Felix Klein,Mortgage,Closed,Fee,2024-06-12,-22785.23,GBP,135461.45,Online,Essen,,sepa,True,20.36,29.64,False,Manual Review,Verified,321.0,Private Banking,139.89.181.204,2023-03-25 22:09:00
TXN-20230048814,ACC-595463436,CUST-338242,Anna Becker,Savings,ACTIVE,Refund,2025-05-12,-1459.55,CHF,274208.58,Direct Debit,Hanover,EDEKA,Credit Card,True,5.86,6.84,True,Passed,Not Required,615.0,Corporate,97.55.8.224,2023-02-08 03:38:00
TXN-20230048815,ACC-396640016,CUST-800050,Thomas Osei,Credit Card,Closed,Deposit,2023-06-25,-10023.25,EUR,329218.74,Direct Debit,Duisburg,Amazon,SEPA,True,0.0,37.35,True,Manual Review,Verified,,Corporate,153.65.203.226,2023-07-19 02:48:00
TXN-20230048816,ACC-399406846,CUST-253282,Emma Weber,Mortgage,ACTIVE,Fee,02 Jun 2024,28469.65,PLN,358880.09,Mobile App,Cologne,REWE,Cash,False,10.85,18.82,True,Skipped,verified,568.0,Corporate,68.57.98.7,2023-11-17 14:31:00
TXN-20230048817,ACC-537339679,CUST-637282,Leon Schmidt,Loan,active,Deposit,17/09/2023,-12798.91,GBP,235526.99,Direct Debit,Hanover,NULL,Debit Card,True,0.0,0.55,True,Manual Review,Not Required,415.0,Private Banking,9.123.8.212,2023-03-04 09:12:00
TXN-20230048818,ACC-354585175,CUST-964277,Sabine Osei,Savings,Dormant,Interest,2025-11-29,43259.87,PLN,110936.41,SEPA,Hanover,Lidl,Credit Card,False,0.0,44.13,False,Passed,Pending,356.0,Business,193.114.21.164,2023-10-15 01:38:00
TXN-20230048819,ACC-243391950,CUST-571720,Sophie Agyeman,Savings,Frozen,Deposit,2023-12-13,10889.89,PLN,75493.86,ATM,Dusseldorf,EDEKA,Cash,True,8.5,55.2,False,Passed,Verified,327.0,Corporate,109.8.99.114,2023-07-13 10:20:00
TXN-20230048820,ACC-808478787,CUST-581510,Sophie Boateng,Savings,Frozen,Deposit,2022-01-23,-24517.41,CHF,215690.64,Direct Debit,Bremen,Netflix,Debit Card,True,0.0,60.06,False,Skipped,Not Required,596.0,Business,160.116.197.202,2023-03-08 20:15:00
TXN-20230048821,ACC-436581048,CUST-771422,Thomas Wolf,Mortgage,ACTIVE,Transfer,2024-07-04,-7133.96,CHF,248933.54,Mobile App,Stuttgart,Amazon,sepa,True,8.04,17.77,True,Passed,Pending,562.0,Business,48.69.61.255,2023-01-06 12:34:00
TXN-20230048822,ACC-606887302,CUST-464277,Felix Wagner,Loan,active,Deposit,2024-03-09,-49612.43,GBP,55830.61,SEPA,Cologne,MediaMarkt,SEPA,False,0.79,41.93,True,passed,Expired,832.0,Business,189.205.90.136,2023-07-23 16:13:00
TXN-20230048823,ACC-795438473,CUST-926145,Anna Hoffmann,Investment,Frozen,Withdrawal,2023-10-30,-14799.51,USD,242455.12,SEPA,Duisburg,REWE,Cash,True,21.65,1.29,True,Failed,Pending,786.0,Retail,233.58.18.127,2023-01-02 19:59:00
TXN-20230048824,ACC-123468598,CUST-677982,Anna Schulz,Loan,ACTIVE,Fee,09 Jun 2022,-40513.66,GBP,430737.58,Online,Munich,MediaMarkt,SEPA,False,0.0,67.83,True,Manual Review,Pending,429.0,Business,40.40.62.50,2023-04-06 18:40:00
TXN-20230048825,ACC-467791521,CUST-443477,Paul Schmidt,Mortgage,Dormant,Interest,2025-01-10,-19291.09,GBP,261605.68,Online,Hamburg,Lidl,Credit Card,False,10.18,50.69,False,passed,Not Required,719.0,Corporate,22.134.118.224,2023-07-01 10:12:00
TXN-20230048826,ACC-845204757,CUST-724028,Daniel Fischer,Investment,Frozen,Interest,2022-04-24,45532.14,GBP,137540.08,ATM,Munich,MediaMarkt,sepa,True,6.21,62.99,False,passed,Verified,,Private Banking,251.174.62.243,2023-04-27 05:23:00
TXN-20230048827,ACC-966485008,CUST-400253,Daniel Schmidt,Credit Card,Frozen,Interest,2024-12-20,-16752.04,USD,243213.8,Mobile App,Dusseldorf,Deutsche Bahn,Cash,False,0.01,65.99,True,Skipped,Not Required,563.0,Private Banking,156.232.239.121,2023-07-14 23:11:00
TXN-20230048828,ACC-933086551,CUST-826108,Lukas Wagner,Loan,Frozen,Withdrawal,2023-07-14,-10666.81,PLN,133377.79,ATM,Duisburg,REWE,sepa,True,0.5,49.27,False,Passed,Verified,321.0,Corporate,68.122.68.53,2023-11-10 13:28:00
TXN-20230048829,ACC-135363508,CUST-129431,Lukas Muller,Loan,Frozen,Transfer,2022-09-07,43713.26,CHF,270015.51,Mobile App,Munich,REWE,sepa,True,7.73,42.28,False,passed,Pending,590.0,Premium,236.194.219.220,2023-02-28 05:40:00
TXN-20230048830,ACC-943115961,CUST-788635,Thomas Schmidt,Credit Card,Closed,Payment,2023-05-18,19083.44,CHF,409299.98,ATM,Hanover,,Credit Card,True,0.0,47.06,False,passed,verified,456.0,Retail,190.38.182.59,2023-10-22 18:20:00
TXN-20230048831,ACC-827318170,CUST-599052,Sabine Meyer,Investment,Frozen,Refund,2024-10-27,-47115.22,EUR,229275.75,SEPA,Nuremberg,,Bank Transfer,True,0.0,92.91,False,Passed,Expired,346.0,Premium,214.107.83.125,2023-05-24 10:31:00
TXN-20230048832,ACC-661510549,CUST-762696,Christina Bauer,Investment,Closed,Withdrawal,2022-08-03,2585.58,EUR,356985.99,ATM,Bremen,,sepa,False,9.81,27.73,True,Failed,Expired,747.0,Premium,64.132.235.64,2023-08-15 18:08:00
TXN-20230048833,ACC-475964290,CUST-729454,Daniel Muller,Savings,Active,Interest,22/12/2022,3690.48,CHF,158620.41,Phone,Nuremberg,Shell,Credit Card,True,0.0,56.14,True,Passed,Pending,389.0,Corporate,48.64.240.240,2023-12-23 22:48:00
TXN-20230048834,ACC-971520168,CUST-859322,Lukas Richter,Loan,Closed,Deposit,29/07/2022,6497.66,EUR,240251.85,ATM,Stuttgart,Shell,Cash,True,4.1,85.01,True,passed,Pending,339.0,Premium,146.119.105.2,2023-04-02 15:05:00
TXN-20230048835,ACC-808400400,CUST-440430,Sabine Klein,Loan,Closed,Refund,2023-06-03,-19909.08,EUR,231738.27,Direct Debit,Stuttgart,Deutsche Bahn,Credit Card,True,0.76,80.77,False,Failed,Not Required,394.0,Business,205.67.161.129,2023-09-11 16:40:00
TXN-20230048836,ACC-165369437,CUST-517166,Mia Becker,Savings,Dormant,Interest,2023-08-27,-46812.48,EUR,180241.1,Mobile App,Leipzig,Aldi,Bank Transfer,True,0.0,17.95,True,Passed,Not Required,601.0,Premium,128.199.96.178,2023-01-28 05:13:00
TXN-20230048837,ACC-560546802,CUST-406506,Lukas Weber,Credit Card,Dormant,Interest,2025-07-30,-36366.99,PLN,413615.0,Branch,Dresden,Lidl,sepa,True,23.45,97.4,False,Skipped,Not Required,405.0,Business,224.186.185.235,2023-08-23 08:47:00
TXN-20230048838,ACC-302982663,CUST-252505,Lukas Wolf,Investment,ACTIVE,Interest,2025-09-07,1071.27,GBP,245362.35,Phone,Nuremberg,Shell,Bank Transfer,False,0.0,33.59,True,Pending,Pending,721.0,Retail,238.128.102.247,2023-06-07 17:11:00
TXN-20230048839,ACC-321768481,CUST-221462,Anna Agyeman,Checking,ACTIVE,Interest,2024-08-22,20070.13,GBP,158439.74,Phone,Nuremberg,Amazon,Bank Transfer,False,0.0,58.91,False,Passed,Pending,636.0,Corporate,61.73.121.233,2023-09-22 10:27:00
TXN-20230048840,ACC-162641996,CUST-116333,Mia Wagner,Credit Card,ACTIVE,Refund,2025-01-12,-1949.83,PLN,212357.59,SEPA,Dortmund,MediaMarkt,Debit Card,False,4.71,99.57,False,passed,Pending,661.0,Premium,41.32.237.60,2023-12-14 06:53:00
TXN-20230048841,ACC-437125625,CUST-607436,Mia Hoffmann,Checking,Closed,Withdrawal,09-05-2025,-47408.93,USD,456287.08,Mobile App,Frankfurt,MediaMarkt,Debit Card,False,0.0,38.69,True,passed,Pending,376.0,Premium,188.5.129.220,2023-05-05 22:32:00
TXN-20230048842,ACC-704286779,CUST-430244,Felix Koch,Mortgage,Active,Transfer,2023-11-13,15111.27,USD,251335.79,ATM,Frankfurt,NULL,Credit Card,True,0.0,91.95,False,Pending,Not Required,762.0,Retail,201.234.104.10,2023-06-11 22:54:00
TXN-20230048843,ACC-653691589,CUST-223247,Sabine Koch,Checking,Active,Transfer,2024-03-19,49845.72,CHF,150193.0,Mobile App,Cologne,MediaMarkt,Cash,True,17.48,0.41,False,Skipped,Pending,609.0,Business,26.49.187.228,2023-12-16 03:50:00
TXN-20230048844,ACC-740077334,CUST-560224,Mia Schulz,Savings,Active,Refund,12/13/2025,34049.91,USD,270766.36,SEPA,Hanover,Lidl,Debit Card,True,3.86,90.95,True,Passed,Expired,,Retail,59.45.165.39,2023-02-20 11:11:00
TXN-20230048845,ACC-550343302,CUST-612742,Mia Wagner,Credit Card,Frozen,Interest,2023-04-18,-12578.67,USD,45506.38,Direct Debit,Hamburg,REWE,Bank Transfer,True,0.0,75.58,True,Pending,verified,528.0,Business,162.37.234.163,2023-06-01 01:53:00
TXN-20230048846,ACC-612074866,CUST-359284,Mia Schulz,Mortgage,Active,Refund,2025-04-07,4388.89,USD,346576.76,Phone,Leipzig,REWE,Cash,False,24.46,34.21,False,Pending,verified,,Retail,244.167.230.240,2023-04-15 14:39:00
TXN-20230048847,ACC-475931238,CUST-603499,David Agyeman,Savings,Active,Refund,02/23/2023,21902.31,PLN,108547.02,Online,Dresden,REWE,Cash,True,0.0,96.22,True,Skipped,Expired,489.0,Retail,163.193.113.33,2023-11-03 07:42:00
TXN-20230048848,ACC-699328946,CUST-588195,Christina Weber,Credit Card,Dormant,Payment,2024-07-12,-49602.84,EUR,335435.04,Branch,Nuremberg,,Debit Card,False,18.87,54.73,False,passed,Verified,468.0,Retail,218.182.90.136,2023-09-25 22:07:00
TXN-20230048849,ACC-530937866,CUST-228178,Lukas Agyeman,Investment,Closed,Refund,2023-08-18,-27696.82,EUR,395251.41,Phone,Munich,Deutsche Bahn,Bank Transfer,False,4.74,33.65,False,Manual Review,Not Required,711.0,Private Banking,112.36.125.29,2023-06-22 17:18:00
TXN-20230048850,ACC-484820444,CUST-260959,Mia Schmidt,Savings,Active,Transfer,2024-07-06,-45849.26,GBP,499100.99,Phone,Frankfurt,Aldi,sepa,True,0.0,51.84,True,passed,verified,,Premium,5.146.124.38,2023-09-13 15:24:00
TXN-20230048851,ACC-703141719,CUST-246176,Michael Becker,Mortgage,active,Withdrawal,2023-07-22,-37251.46,PLN,77620.58,Mobile App,Dortmund,REWE,Credit Card,False,0.0,2.2,False,Manual Review,Verified,639.0,Retail,32.180.60.70,2023-02-23 21:56:00
TXN-20230048852,ACC-211778522,CUST-368709,Emma Fischer,Mortgage,Frozen,Fee,2023-07-06,-33435.76,GBP,464477.72,SEPA,Frankfurt,,Credit Card,False,0.95,13.92,True,Failed,verified,579.0,Private Banking,217.24.84.135,2023-11-10 02:52:00
TXN-20230048853,ACC-529958339,CUST-130749,David Schmidt,Savings,Closed,Fee,2022-05-28,27721.98,USD,262229.59,Phone,Hamburg,REWE,Cash,True,5.69,5.94,False,passed,Not Required,,Private Banking,219.4.5.33,2023-08-02 10:00:00
TXN-20230048854,ACC-846188382,CUST-960768,Andreas Wolf,Savings,Dormant,Refund,31-08-2025,-31236.35,EUR,70602.78,ATM,Frankfurt,REWE,SEPA,True,0.0,92.2,False,Passed,Expired,326.0,Business,84.202.208.1,2023-05-08 05:40:00
TXN-20230048855,ACC-540267906,CUST-299975,Max Agyeman,Investment,Dormant,Payment,25 Apr 2023,1312.71,EUR,137167.85,Direct Debit,Hamburg,Aldi,Bank Transfer,True,0.0,68.9,True,Skipped,Expired,805.0,Business,169.136.111.240,2023-02-14 10:21:00
TXN-20230048856,ACC-397513986,CUST-684700,Lisa Mensah,Investment,Closed,Fee,2023-02-04,34705.35,GBP,342470.4,ATM,Nuremberg,REWE,Credit Card,False,0.0,89.68,True,Passed,Expired,,Premium,122.12.31.83,2023-01-14 15:46:00
TXN-20230048857,ACC-101232233,CUST-179801,Christina Richter,Credit Card,active,Payment,2025-09-16,1305.43,GBP,412648.57,ATM,Cologne,Lidl,SEPA,False,0.0,22.25,False,passed,Pending,301.0,Retail,8.152.210.44,2023-10-19 09:27:00
TXN-20230048858,ACC-259553540,CUST-934464,Andreas Becker,Investment,Closed,Deposit,05 Aug 2024,28029.03,GBP,282943.68,Mobile App,Dusseldorf,Amazon,SEPA,False,21.98,40.19,False,Pending,Verified,479.0,Premium,208.119.185.222,2023-01-14 06:20:00
TXN-20230048859,ACC-268764669,CUST-358283,Lisa Schulz,Mortgage,Dormant,Deposit,14/09/2025,-46603.71,USD,259216.11,Online,Dresden,Deutsche Bahn,sepa,False,0.0,80.92,False,Pending,Not Required,432.0,Premium,255.244.35.120,2023-08-13 19:40:00
TXN-20230048860,ACC-772253850,CUST-178307,Leon Muller,Savings,Dormant,Fee,2022-08-18,46645.42,USD,246745.73,ATM,Bremen,Shell,Cash,False,16.45,91.7,True,passed,Expired,,Private Banking,82.203.170.245,2023-12-14 10:28:00
TXN-20230048861,ACC-619937922,CUST-449069,David Schmidt,Savings,ACTIVE,Payment,2022-08-27,-10021.45,CHF,65699.72,SEPA,Dresden,Amazon,sepa,False,0.0,2.46,True,passed,verified,,Retail,156.215.93.147,2023-02-07 03:16:00
TXN-20230048862,ACC-758785732,CUST-612324,Daniel Fischer,Mortgage,Closed,Deposit,2023-09-26,-7927.63,CHF,485335.75,Online,Dusseldorf,Netflix,SEPA,False,0.0,33.49,False,Failed,Not Required,441.0,Private Banking,110.46.79.105,2023-09-23 01:10:00
TXN-20230048863,ACC-828101623,CUST-456240,Paul Wolf,Savings,active,Fee,2025-08-11,48000.09,PLN,386300.36,Online,Nuremberg,Aldi,Cash,True,0.0,75.99,True,passed,Not Required,708.0,Business,192.203.24.221,2023-07-01 19:53:00
TXN-20230048864,ACC-252308247,CUST-592634,Daniel Muller,Loan,Closed,Transfer,2024-03-15,15330.97,CHF,50352.45,Branch,Hanover,Shell,Debit Card,True,17.8,39.58,True,passed,Not Required,,Retail,22.62.10.132,2023-11-23 14:45:00
TXN-20230048865,ACC-119460465,CUST-368651,Sophie Mensah,Savings,ACTIVE,Deposit,04/15/2024,-15415.0,GBP,352940.05,SEPA,Nuremberg,MediaMarkt,sepa,True,0.0,80.6,False,Manual Review,Pending,641.0,Retail,40.61.67.191,2023-09-20 16:47:00
TXN-20230048866,ACC-622478013,CUST-387246,Petra Sowah,Mortgage,Dormant,Fee,2022-12-05,-31149.28,EUR,149197.64,Branch,Cologne,Lidl,Credit Card,False,0.0,3.68,False,Pending,Verified,329.0,Premium,222.25.137.211,2023-03-25 07:25:00
TXN-20230048867,ACC-155910565,CUST-966740,David Wagner,Mortgage,Active,Payment,11/02/2025,22179.36,EUR,104648.77,Online,Leipzig,Shell,Cash,True,0.0,17.44,False,Manual Review,Pending,621.0,Business,203.2.155.114,2023-11-13 12:03:00
TXN-20230048868,ACC-840439107,CUST-129826,Sophie Schulz,Credit Card,Frozen,Fee,2024-08-20,-1686.53,GBP,242841.05,ATM,Bremen,NULL,Bank Transfer,False,3.85,11.57,True,Manual Review,Expired,776.0,Retail,164.178.127.87,2023-11-12 14:08:00
TXN-20230048869,ACC-773629268,CUST-370972,Leon Becker,Savings,Closed,Withdrawal,2025-01-15,19308.1,EUR,358691.82,Branch,Berlin,,sepa,True,0.0,48.14,True,Passed,Not Required,,Private Banking,212.249.45.4,2023-11-23 16:26:00
TXN-20230048870,ACC-337588054,CUST-145971,Lukas Muller,Loan,Active,Interest,2024-10-12,-19985.51,CHF,243253.77,SEPA,Nuremberg,Shell,SEPA,True,5.84,93.35,True,Manual Review,Not Required,668.0,Private Banking,169.10.172.94,2023-04-27 02:50:00
TXN-20230048871,ACC-879415140,CUST-750872,Petra Koch,Credit Card,active,Refund,2024-04-05,-36906.73,CHF,165778.15,SEPA,Leipzig,Lidl,SEPA,True,0.0,43.56,True,Skipped,Not Required,803.0,Retail,16.225.12.200,2023-10-08 14:37:00
TXN-20230048872,ACC-167767594,CUST-807037,Thomas Fischer,Savings,Frozen,Withdrawal,2024-05-12,-29651.17,EUR,169546.21,Mobile App,Duisburg,Shell,SEPA,True,0.0,60.14,False,Failed,verified,722.0,Retail,116.59.255.102,2023-02-24 12:39:00
TXN-20230048873,ACC-753564838,CUST-174202,Sabine Wagner,Savings,Dormant,Interest,2024-05-19,15516.49,CHF,185854.14,ATM,Hamburg,MediaMarkt,Cash,True,0.0,39.7,True,passed,verified,831.0,Retail,205.131.65.111,2023-11-26 17:44:00
TXN-20230048874,ACC-903524264,CUST-759159,Emma Wagner,Credit Card,Active,Refund,2023-08-30,-31579.95,EUR,239320.2,Direct Debit,Duisburg,Aldi,Debit Card,True,0.0,57.89,False,Passed,verified,773.0,Business,83.120.69.126,2023-05-20 04:49:00
TXN-20230048875,ACC-143526692,CUST-650198,Lukas Hoffmann,Savings,ACTIVE,Payment,2025-04-25,34410.68,EUR,292091.58,Direct Debit,Dortmund,MediaMarkt,Bank Transfer,False,0.0,93.58,True,passed,Pending,,Premium,109.28.8.209,2023-11-14 03:12:00
TXN-20230048876,ACC-138626823,CUST-901045,Paul Sowah,Savings,active,Refund,07 Sep 2023,31944.35,EUR,403057.91,Branch,Hamburg,Deutsche Bahn,Cash,False,10.84,44.61,False,Failed,Expired,303.0,Corporate,171.179.225.100,2023-09-03 17:35:00
